season,week,celebrity_name,judge_score_final_percent,fan_votes_relative_percent,judge_weight,fan_weight,total_score
10,7,Erin Andrews,0.1657967151083261,0.192975739902187,0.6914543434947076,0.3085456565052924,0.17418268515652155
10,7,Evan Lysacek,0.1646771360981241,0.2422187586799278,0.6914543434947076,0.3085456565052924,0.1886022669441123
10,7,Nicole Scherzinger,0.1755494630558747,0.2782738842381256,0.6914543434947076,0.3085456565052924,0.20724463702867849
10,7,Niecy Nash,0.1592136113409001,0.0611582219377779,0.6914543434947076,0.3085456565052924,0.12895904684363166
10,7,Pamela Anderson,0.1657967151083261,0.0,0.6914543434947076,0.3085456565052924,0.1146408587988067
10,8,Chad Ochocinco,0.1801686409190519,0.1964716777277726,0.7208271475798378,0.2791728524201622,0.18472000620805337
10,8,Erin Andrews,0.2121485749636956,0.2582812129630503,0.7208271475798378,0.2791728524201622,0.2250275551036422
10,8,Evan Lysacek,0.1991503916778378,0.2481258616642895,0.7208271475798378,0.2791728524201622,0.21282301333257356
10,8,Nicole Scherzinger,0.2363212001091326,0.2971212476448875,0.7208271475798378,0.2791728524201622,0.25329492280697075
10,8,Niecy Nash,0.1722111923302819,0.0,0.7208271475798378,0.2791728524201622,0.12413450254875993
10,9,Chad Ochocinco,0.2337198491790942,0.0,0.75,0.25,0.17528988688432065
10,9,Erin Andrews,0.2519186540358551,0.2156467742213991,0.75,0.25,0.24285068408224111
10,9,Evan Lysacek,0.2489622458100836,0.3811336339854003,0.75,0.25,0.2820050928539128
10,9,Nicole Scherzinger,0.2653992509749671,0.4032195917932006,0.75,0.25,0.29985433617952545
11,1,Audrina Patridge,0.0821436326042489,0.094266857935095,0.5605708920153859,0.4394291079846141,0.08747093069727907
11,1,Brandy,0.099686170129831,0.1083268102606477,0.5605708920153859,0.4394291079846141,0.10348311891493184
11,1,Bristol Palin,0.0731381072353697,0.0925832028341222,0.5605708920153859,0.4394291079846141,0.08168284824900507
11,1,David Hasselhoff,0.0708276243037458,0.0,0.5605708920153859,0.4394291079846141,0.03970390453528141
11,1,Florence Henderson,0.0857635208756963,0.0779863291723669,0.5605708920153859,0.4394291079846141,0.08234599646287692
11,1,Jennifer Grey,0.1115762001810843,0.1161089441839996,0.5605708920153859,0.4394291079846141,0.11356801983500797
11,1,Kurt Warner,0.0826077191306278,0.0912727989320844,0.5605708920153859,0.4394291079846141,0.08641540741839737
11,1,Kyle Massey,0.0935993628664889,0.1083058329456387,0.5605708920153859,0.4394291079846141,0.10006181389497211
11,1,Margaret Cho,0.0649723642997699,0.071713895149398,0.5605708920153859,0.4394291079846141,0.06793478918747273
11,1,Michael Bolton,0.0754820113038884,0.0673640533015048,0.5605708920153859,0.4394291079846141,0.07191474426024441
11,1,Rick Fox,0.0952309227694787,0.1004356859100776,0.5605708920153859,0.4394291079846141,0.09751804719362327
11,1,The Situation,0.0649723642997699,0.0716355893750646,0.5605708920153859,0.4394291079846141,0.06790037935090737
11,2,Audrina Patridge,0.1031784803565183,0.1172683620742916,0.5697412111395102,0.43025878886048985,0.109240775799595
11,2,Brandy,0.0941320262522677,0.1042105516969107,0.5697412111395102,0.43025878886048985,0.09846840040357943
11,2,Bristol Palin,0.0924305475207337,0.1187365771852284,0.5697412111395102,0.43025878886048985,0.1037489479839073
11,2,Florence Henderson,0.0938630767989903,0.0829555858359181,0.5697412111395102,0.43025878886048985,0.08917003294771211
11,2,Jennifer Grey,0.1154655072832832,0.1270101606619596,0.5697412111395102,0.43025878886048985,0.12043269586380667
11,2,Kurt Warner,0.0941320262522677,0.099116422667655,0.5697412111395102,0.43025878886048985,0.0962766066171528
11,2,Kyle Massey,0.0926599026851037,0.114162213322261,0.5697412111395102,0.43025878886048985,0.10191146081754902
11,2,Margaret Cho,0.0806845939305151,0.0465497350164955,0.5697412111395102,0.43025878886048985,0.06599777087624532
11,2,Michael Bolton,0.0586372187375369,0.0,0.5697412111395102,0.43025878886048985,0.03340804002137665
11,2,Rick Fox,0.0941320262522677,0.1060440958787386,0.5697412111395102,0.43025878886048985,0.0992572989025749
11,2,The Situation,0.0806845939305151,0.083946295660541,0.5697412111395102,0.43025878886048985,0.08208796976650021
11,3,Audrina Patridge,0.1168944209034428,0.1328419717218414,0.5949461816211791,0.40505381837882093,0.12335403725622546
11,3,Brandy,0.1080063942851613,0.1289027866110615,0.5949461816211791,0.40505381837882093,0.11647055778710907
11,3,Bristol Palin,0.0802094663828398,0.0964409670620376,0.5949461816211791,0.40505381837882093,0.08678409771096729
11,3,Florence Henderson,0.0991296182907614,0.0892732857342658,0.5949461816211791,0.40505381837882093,0.09513727315354137
11,3,Jennifer Grey,0.1159237392647199,0.1319472260335701,0.5949461816211791,0.40505381837882093,0.12241411376418519
11,3,Kurt Warner,0.1035061278566129,0.1055878307318799,0.5949461816211791,0.40505381837882093,0.10434932955496996
11,3,Kyle Massey,0.0972012082076462,0.1110668000129225,0.5949461816211791,0.40505381837882093,0.10281751911245546
11,3,Margaret Cho,0.081004795713871,0.0,0.5949461816211791,0.40505381837882093,0.0481934939029712
11,3,Rick Fox,0.1080063942851613,0.1295051180940093,0.5949461816211791,0.40505381837882093,0.11671453445420685
11,3,The Situation,0.0901178348097831,0.0744340139984115,0.5949461816211791,0.40505381837882093,0.08376504330336781
11,4,Audrina Patridge,0.1272617459686898,0.1389381768419024,0.6221049099809269,0.37789509001907307,0.13167421186462397
11,4,Brandy,0.1329819234389454,0.147920215281586,0.6221049099809269,0.37789509001907307,0.13862703057955125
11,4,Bristol Palin,0.0833321197888512,0.1140638298214219,0.6221049099809269,0.37789509001907307,0.09494548211804955
11,4,Florence Henderson,0.1064833204313546,0.0907120437152316,0.6221049099809269,0.37789509001907307,0.1005234323969996
11,4,Jennifer Grey,0.1665009409655047,0.1607759748819048,0.6221049099809269,0.37789509001907307,0.16433750439198658
11,4,Kurt Warner,0.0940162651089534,0.0906382478737387,0.6221049099809269,0.37789509001907307,0.09273972898176597
11,4,Kyle Massey,0.1037867861041454,0.1341138728540818,0.6221049099809269,0.37789509001907307,0.11524724328152885
11,4,Rick Fox,0.1082433735144699,0.1228376387301327,0.6221049099809269,0.37789509001907307,0.11375847468190503
11,4,The Situation,0.0773935246790853,0.0,0.6221049099809269,0.37789509001907307,0.048146891703589004
11,5,Audrina Patridge,0.1253751448575484,0.1322784041984299,0.6503290273024673,0.34967097269753267,0.12778901426605777
11,5,Brandy,0.1469665237662489,0.1743368469834294,0.6503290273024673,0.34967097269753267,0.15653713130864627
11,5,Bristol Palin,0.0919096183864701,0.1052319044529989,0.6503290273024673,0.34967097269753267,0.09656803511390802
11,5,Florence Henderson,0.1257380258889018,0.0,0.6503290273024673,0.34967097269753267,0.08177108807126196
11,5,Jennifer Grey,0.1464448665485519,0.1704431529163813,0.6503290273024673,0.34967097269753267,0.15483637068586475
11,5,Kurt Warner,0.1306369100144434,0.1500664824316698,0.6503290273024673,0.34967097269753267,0.13743086750067213
11,5,Kyle Massey,0.1022920005233917,0.1107095145405781,0.6503290273024673,0.34967097269753267,0.10523536083747638
11,5,Rick Fox,0.1306369100144434,0.1569336944765123,0.6503290273024673,0.34967097269753267,0.1398321322161124
11,6,Audrina Patridge,0.1556170111327308,0.0,0.6777829881048968,0.3222170118951032,0.10547456280549528
11,6,Brandy,0.1751913214781663,0.2523691112558964,0.6777829881048968,0.3222170118951032,0.20005931828501494
11,6,Bristol Palin,0.1278457002599127,0.1457076664029208,0.6777829881048968,0.3222170118951032,0.13360112961708429
11,6,Jennifer Grey,0.1514973186768781,0.1057198480449466,0.6777829881048968,0.3222170118951032,0.13674703887774128
11,6,Kurt Warner,0.1069868775185771,0.1008742936615814,0.6777829881048968,0.3222170118951032,0.10501729901321771
11,6,Kyle Massey,0.1369699111726761,0.1949499721040775,0.6777829881048968,0.3222170118951032,0.15565207315548826
11,6,Rick Fox,0.1458918597610586,0.2003791085305771,0.6777829881048968,0.3222170118951032,0.163448578245958
11,7,Brandy,0.1766940792149742,0.2350636852098527,0.7020664219851792,0.2979335780148208,0.19408434477634368
11,7,Bristol Palin,0.1472121919505898,0.0785152618442775,0.7020664219851792,0.2979335780148208,0.1267450697653821
11,7,Jennifer Grey,0.1892136520015528,0.2942049128227659,0.7020664219851792,0.2979335780148208,0.22049407399830406
11,7,Kurt Warner,0.1686680330229661,0.2136202023231703,0.7020664219851792,0.2979335780148208,0.18206079366210393
11,7,Kyle Massey,0.1516009394354677,0.1785959377999335,0.7020664219851792,0.2979335780148208,0.15964365588669724
11,7,Rick Fox,0.1666111043744491,0.0,0.7020664219851792,0.2979335780148208,0.11697206191116871
11,8,Brandy,0.2170343568415584,0.2687646734942506,0.7261224427977215,0.27387755720227847,0.2312021295996981
11,8,Bristol Palin,0.1679525384453787,0.2044884881756666,0.7261224427977215,0.27387755720227847,0.1779589151075752
11,8,Jennifer Grey,0.2327689191599438,0.3022763784036514,0.7261224427977215,0.27387755720227847,0.25180545230494733
11,8,Kurt Warner,0.1826284604331916,0.0,0.7261224427977215,0.27387755720227847,0.1326106238141361
11,8,Kyle Massey,0.1996157251199273,0.2244704599264313,0.7261224427977215,0.27387755720227847,0.20642287917364305
11,9,Brandy,0.2526399839416823,0.0,0.75,0.25,0.18947998795626173
11,9,Bristol Palin,0.2203620983065192,0.251576196517055,0.75,0.25,0.22816562285915315
11,9,Jennifer Grey,0.2854311671972268,0.4207488869960992,0.75,0.25,0.3192605971469449
11,9,Kyle Massey,0.2415667505545717,0.3276749164868456,0.75,0.25,0.26309379203764016
12,2,Chelsea Kane,0.0772204906418894,0.0982692751075313,0.5579237585321141,0.44207624146788593,0.086525658165928
12,2,Chris Jericho,0.1049456296251405,0.1275199158446773,0.5579237585321141,0.44207624146788593,0.11492518523089362
12,2,Hines Ward,0.1049456296251405,0.1253582490092475,0.5579237585321141,0.44207624146788593,0.11396956368098102
12,2,Kendra Wilkinson,0.0866286307849517,0.0960940663358074,0.5579237585321141,0.44207624146788593,0.09081307495713051
12,2,Kirstie Alley,0.0995253459359816,0.1013730595605134,0.5579237585321141,0.44207624146788593,0.10034217623042363
12,2,Mike Catherwood,0.0776497093200692,0.0,0.5579237585321141,0.44207624146788593,0.04332261767277914
12,2,Petra Nemcova,0.0818877609152139,0.0842034987879929,0.5579237585321141,0.44207624146788593,0.08291149361023688
12,2,Ralph Macchio,0.1025389107082371,0.1066367107412801,0.5579237585321141,0.44207624146788593,0.10435045074513173
12,2,Romeo,0.0979743415892449,0.1219142197370114,0.5579237585321141,0.44207624146788593,0.10855759294200869
12,2,Sugar Ray Leonard,0.0833417754270654,0.0581313763284146,0.5579237585321141,0.44207624146788593,0.07219685694762848
12,2,Wendy Williams,0.0833417754270654,0.0804996285475239,0.5579237585321141,0.44207624146788593,0.08208532981685801
12,3,Chelsea Kane,0.0992275329706344,0.1316348704931763,0.57490207765318,0.42509792234682,0.1130038248202591
12,3,Chris Jericho,0.0965805896386842,0.1127877920390883,0.57490207765318,0.42509792234682,0.10347023770615038
12,3,Hines Ward,0.114976892427005,0.1392383746105755,0.57490207765318,0.42509792234682,0.12529039809629522
12,3,Kendra Wilkinson,0.1060086939553751,0.1235381604517847,0.57490207765318,0.42509792234682,0.113460433742847
12,3,Kirstie Alley,0.1052843588452759,0.1112169368900562,0.57490207765318,0.42509792234682,0.10780628544627235
12,3,Petra Nemcova,0.1147469395044744,0.1380192509976996,0.57490207765318,0.42509792234682,0.12463995076845247
12,3,Ralph Macchio,0.1036603727530039,0.1050101079707836,0.57490207765318,0.42509792234682,0.10423414238980039
12,3,Romeo,0.0865005224980925,0.0766657175267451,0.57490207765318,0.42509792234682,0.08231976733808655
12,3,Sugar Ray Leonard,0.0989709740124515,0.0618887890200903,0.57490207765318,0.42509792234682,0.08320741421611833
12,3,Wendy Williams,0.0740431233950028,0.0,0.57490207765318,0.42509792234682,0.04256754547571789
12,4,Chelsea Kane,0.1171100908856368,0.1615851754849862,0.6110827934878806,0.38891720651211936,0.13440721654740595
12,4,Chris Jericho,0.1104450134529106,0.1222952037998758,0.6110827934878806,0.38891720651211936,0.11505375637928919
12,4,Hines Ward,0.1200086879185206,0.1466073212507274,0.6110827934878806,0.38891720651211936,0.13035335409112261
12,4,Kendra Wilkinson,0.0863815749227537,0.0763398752630258,0.6110827934878806,0.38891720651211936,0.08247618514245862
12,4,Kirstie Alley,0.1151294100570772,0.1036250603941069,0.6110827934878806,0.38891720651211936,0.11065517052341615
12,4,Petra Nemcova,0.1104450134529106,0.1278259000245233,0.6110827934878806,0.38891720651211936,0.11720473930504623
12,4,Ralph Macchio,0.1288058539482142,0.1443345034935797,0.6110827934878806,0.38891720651211936,0.13484521295030344
12,4,Romeo,0.1035083425311682,0.1173869602891746,0.6110827934878806,0.38891720651211936,0.10890597577986155
12,4,Sugar Ray Leonard,0.1081660128308076,0.0,0.6110827934878806,0.38891720651211936,0.06609838928109585
12,5,Chelsea Kane,0.1254726299379684,0.1686708900763974,0.6372080403457182,0.3627919596542818,0.14114461138724452
12,5,Chris Jericho,0.1337565938764812,0.1712117237567551,0.6372080403457182,0.3627919596542818,0.1473450138448514
12,5,Hines Ward,0.13871054228711,0.1801156981103048,0.6372080403457182,0.3627919596542818,0.15373199990799774
12,5,Kendra Wilkinson,0.1130601006428313,0.0799745411610102,0.6372080403457182,0.3627919596542818,0.10105692568216312
12,5,Kirstie Alley,0.1290094106420566,0.1351010511353189,0.6372080403457182,0.3627919596542818,0.1312194088341166
12,5,Petra Nemcova,0.1131701880917232,0.0,0.6372080403457182,0.3627919596542818,0.07211295377948328
12,5,Ralph Macchio,0.1213479045838605,0.1230991742226423,0.6372080403457182,0.3627919596542818,0.12198325112799718
12,5,Romeo,0.1254726299379684,0.1418269215375709,0.6372080403457182,0.3627919596542818,0.13140583543614576
12,6,Chelsea Kane,0.1451946212898847,0.2175185732098765,0.6648038889257115,0.3351961110742885,0.16943732871098977
12,6,Chris Jericho,0.1218980820708688,0.0,0.6648038889257115,0.3351961110742885,0.08103831901329912
12,6,Hines Ward,0.1494663135935425,0.1776947274383593,0.6648038889257115,0.3351961110742885,0.1589283681361207
12,6,Kendra Wilkinson,0.1385054502479291,0.1285869216807809,0.6648038889257115,0.3351961110742885,0.13518079804464178
12,6,Kirstie Alley,0.1571428195210166,0.1654889570771033,0.6648038889257115,0.3351961110742885,0.15994041237230794
12,6,Ralph Macchio,0.1425980919868733,0.1041971672898079,0.6648038889257115,0.3351961110742885,0.12972625136676036
12,6,Romeo,0.1451946212898847,0.206513653304072,0.6648038889257115,0.3351961110742885,0.16574852235588008
12,7,Chelsea Kane,0.1581156046833162,0.3126326044056332,0.6946021374023997,0.30539786259760027,0.2053047661335058
12,7,Hines Ward,0.1737861745128907,0.2815158143637324,0.6946021374023997,0.30539786259760027,0.20668657626174702
12,7,Kendra Wilkinson,0.1605799565236739,0.0,0.6946021374023997,0.30539786259760027,0.11153918102532832
12,7,Kirstie Alley,0.1724780380219286,0.0422473846984528,0.6946021374023997,0.30539786259760027,0.13270587485225002
12,7,Ralph Macchio,0.1867993660223382,0.3189417511435438,0.6946021374023997,0.30539786259760027,0.22715536799690333
12,7,Romeo,0.1482408602358521,0.0446624453886377,0.6946021374023997,0.30539786259760027,0.11660823373026527
12,8,Chelsea Kane,0.1972324393287043,0.3355763153648309,0.7226624147554109,0.27733758524458907,0.23560039584194042
12,8,Hines Ward,0.2065252072115578,0.2872366637059695,0.7226624147554109,0.27733758524458907,0.2289095276572916
12,8,Kirstie Alley,0.2209157812847213,0.2393950093367898,0.7226624147554109,0.27733758524458907,0.22604076576986606
12,8,Ralph Macchio,0.1887226210977016,0.1377920115924096,0.7226624147554109,0.27733758524458907,0.1745976488424688
12,8,Romeo,0.1866039510773147,0.0,0.7226624147554109,0.27733758524458907,0.1348516618884328
12,9,Chelsea Kane,0.2864054962693103,0.4226523636948111,0.75,0.25,0.3204672131256855
12,9,Hines Ward,0.2512877161738058,0.3300670777115092,0.75,0.25,0.27098255655823167
12,9,Kirstie Alley,0.2465402164537037,0.2472805585936797,0.75,0.25,0.2467253019886977
12,9,Ralph Macchio,0.2157665711031801,0.0,0.75,0.25,0.16182492832738507
13,1,Carson Kressley,0.0787651647943886,0.0830877287495823,0.5546145035570187,0.4453854964429813,0.08069037208747909
13,1,Chaz Bono,0.0787651647943886,0.0836323340451,0.5546145035570187,0.4453854964429813,0.08093293138738872
13,1,Chynna Phillips,0.1017544102892807,0.1081337006796338,0.5546145035570187,0.4453854964429813,0.10459565370674206
13,1,David Arquette,0.0833167269616935,0.0898458074730296,0.5546145035570187,0.4453854964429813,0.08622468472655112
13,1,Elisabetta Canalis,0.0694306058014112,0.0714473336197517,0.5546145035570187,0.4453854964429813,0.07032882712197315
13,1,Hope Solo,0.0972028481219758,0.1030859367604263,0.5546145035570187,0.4453854964429813,0.09982309047583013
13,1,J.R. Martinez,0.1017544102892807,0.1105337747776658,0.5546145035570187,0.4453854964429813,0.10566461190039397
13,1,Kristin Cavallari,0.0824263313354587,0.0977797225374077,0.5546145035570187,0.4453854964429813,0.08926450909802205
13,1,Metta World Peace (Ron),0.0648790436341063,0.0,0.5546145035570187,0.4453854964429813,0.03598285857638402
13,1,Nancy Grace,0.0796537869611997,0.0657666487322903,0.5546145035570187,0.4453854964429813,0.07346865700694458
13,1,Ricki Lake,0.0926512859546708,0.1028897646479372,0.5546145035570187,0.4453854964429813,0.09721135587029214
13,1,Rob Kardashian,0.069400221062145,0.0837972479771748,0.5546145035570187,0.4453854964429813,0.0758124480419985
13,2,Carson Kressley,0.0811048646929623,0.0571206109619397,0.5829960449207766,0.4170039550792234,0.07110333602750225
13,2,Chaz Bono,0.0768416593429697,0.0335709435881994,0.5829960449207766,0.4170039550792234,0.05879759973412162
13,2,Chynna Phillips,0.0946223421417894,0.1128722459008431,0.5829960449207766,0.4170039550792234,0.10223262418912998
13,2,David Arquette,0.0811048646929623,0.0715005668792134,0.5829960449207766,0.4170039550792234,0.07709983451887027
13,2,Elisabetta Canalis,0.0946223421417894,0.0,0.5829960449207766,0.4170039550792234,0.05516445122980375
13,2,Hope Solo,0.0853680700429549,0.0866970486419558,0.5829960449207766,0.4170039550792234,0.08592225937495393
13,2,J.R. Martinez,0.09940544849096,0.1333576121039338,0.5829960449207766,0.4170039550792234,0.11356363500106698
13,2,Kristin Cavallari,0.0929563372135606,0.1414509051771933,0.5829960449207766,0.4170039550792234,0.11317876385425364
13,2,Nancy Grace,0.1013353722652393,0.1020406851036208,0.5829960449207766,0.4170039550792234,0.10162949050841254
13,2,Ricki Lake,0.1038766142406238,0.1505359222019186,0.5829960449207766,0.4170039550792234,0.12333373020174324
13,2,Rob Kardashian,0.0887620847341878,0.1108534594411816,0.5829960449207766,0.4170039550792234,0.09797427536014133
13,3,Carson Kressley,0.0978076632277044,0.0344860911979412,0.606500105972192,0.39349989402780805,0.07289063134431836
13,3,Chaz Bono,0.0763790874941701,0.0480736300758167,0.606500105972192,0.39349989402780805,0.06524089299963941
13,3,Chynna Phillips,0.1103253486026902,0.1639436156961628,0.606500105972192,0.39349989402780805,0.1314241310219264
13,3,David Arquette,0.1018387833255602,0.0968759389828152,0.606500105972192,0.39349989402780805,0.09988590460261354
13,3,Hope Solo,0.1018387833255602,0.1236964885579682,0.606500105972192,0.39349989402780805,0.11043978801820381
13,3,J.R. Martinez,0.1105375111433994,0.1486784880871056,0.606500105972192,0.39349989402780805,0.12554598152886484
13,3,Kristin Cavallari,0.0955315891591925,0.0,0.606500105972192,0.39349989402780805,0.05793991894874216
13,3,Nancy Grace,0.0956410133212748,0.0370416460441856,0.606500105972192,0.39349989402780805,0.0725821685076436
13,3,Ricki Lake,0.1145686312412552,0.1923667917437224,0.606500105972192,0.39349989402780805,0.14518219915453445
13,3,Rob Kardashian,0.0955315891591925,0.154837309614282,0.606500105972192,0.39349989402780805,0.11886838387351303
13,4,Carson Kressley,0.0958882176373543,0.0548799899071371,0.6298839157777794,0.37011608422222064,0.08071041296895323
13,4,Chaz Bono,0.1003689770537894,0.0879285426174855,0.6298839157777794,0.37011608422222064,0.09576457217420134
13,4,Chynna Phillips,0.1003689770537894,0.0,0.6298839157777794,0.37011608422222064,0.06322080428925095
13,4,David Arquette,0.1102266429307528,0.1327418775436017,0.6298839157777794,0.37011608422222064,0.11855989340100503
13,4,Hope Solo,0.1147074023471879,0.1514805304447558,0.6298839157777794,0.37011608422222064,0.12831772852326184
13,4,J.R. Martinez,0.124206609406514,0.1598594417589563,0.6298839157777794,0.37011608422222064,0.13740229610823124
13,4,Nancy Grace,0.1077264656713816,0.0790137789063604,0.6298839157777794,0.37011608422222064,0.09709943847841276
13,4,Ricki Lake,0.1389034935175497,0.1763594163841871,0.6298839157777794,0.37011608422222064,0.15276653301987908
13,4,Rob Kardashian,0.1076032143816803,0.1577364224375158,0.6298839157777794,0.37011608422222064,0.12615832103680402
13,5,Carson Kressley,0.1008616881555465,0.0,0.651077568369757,0.34892243163024295,0.06566878266598195
13,5,Chaz Bono,0.1117138942605344,0.062854144287381,0.651077568369757,0.34892243163024295,0.09466563149105602
13,5,David Arquette,0.1330991250645334,0.1780862166660618,0.651077568369757,0.34892243163024295,0.14879613045811116
13,5,Hope Solo,0.1276730220120394,0.1357909017477259,0.651077568369757,0.34892243163024295,0.130505532349097
13,5,J.R. Martinez,0.1487390714100613,0.1901976303668327,0.651077568369757,0.34892243163024295,0.16320489261314375
13,5,Nancy Grace,0.1253842968606666,0.0870318641755481,0.651077568369757,0.34892243163024295,0.11200227278923984
13,5,Ricki Lake,0.1276730220120394,0.1609227522790159,0.651077568369757,0.34892243163024295,0.1392745987478425
13,5,Rob Kardashian,0.1248558802245788,0.1851164904774344,0.651077568369757,0.34892243163024295,0.14588215888552752
13,6,Chaz Bono,0.1138975764284875,0.0,0.676836237040829,0.32316376295917104,0.07709000703792769
13,6,David Arquette,0.138381353650045,0.1637923115975745,0.676836237040829,0.32316376295917104,0.1465932544407659
13,6,Hope Solo,0.1203785755399634,0.1372210058986233,0.676836237040829,0.32316376295917104,0.1258214387120457
13,6,J.R. Martinez,0.1743869098702081,0.1935961836690634,0.676836237040829,0.32316376295917104,0.1805946510747592
13,6,Nancy Grace,0.1548373213368322,0.1310556155793248,0.676836237040829,0.32316376295917104,0.1471519358146483
13,6,Ricki Lake,0.1743869098702081,0.2116849602276332,0.676836237040829,0.32316376295917104,0.18644028817475428
13,6,Rob Kardashian,0.1237313533042554,0.1626499230277807,0.676836237040829,0.32316376295917104,0.13630842474509872
13,7,David Arquette,0.1604003509555958,0.0,0.7012546061745477,0.2987453938254523,0.11248148493962556
13,7,Hope Solo,0.1706169339026755,0.2053789323587286,0.7012546061745477,0.2987453938254523,0.18100192082158884
13,7,J.R. Martinez,0.1637572283972871,0.1657053821348399,0.7012546061745477,0.2987453938254523,0.16433923035284484
13,7,Nancy Grace,0.1611929004726,0.0924198376962769,0.7012546061745477,0.2987453938254523,0.1406472647489048
13,7,Ricki Lake,0.1808335168497552,0.2840903363831834,0.7012546061745477,0.2987453938254523,0.21168101606643286
13,7,Rob Kardashian,0.1631990694220863,0.2524055114269711,0.7012546061745477,0.2987453938254523,0.189849083070603
13,8,Hope Solo,0.2005245924508983,0.2685310139383156,0.7259644252158453,0.27403557478415475,0.21916077125221617
13,8,J.R. Martinez,0.2315972177132934,0.2752207676645241,0.7259644252158453,0.27403557478415475,0.24355162229830418
13,8,Nancy Grace,0.1824949747468281,0.0,0.7259644252158453,0.27403557478415475,0.13248485944686125
13,8,Ricki Lake,0.2007175886848542,0.2374095401937907,0.7259644252158453,0.27403557478415475,0.21077248870655796
13,8,Rob Kardashian,0.1846656264041259,0.2188386782033696,0.7259644252158453,0.27403557478415475,0.19403025829606035
13,9,Hope Solo,0.2103199536405376,0.0,0.75,0.25,0.1577399652304032
13,9,J.R. Martinez,0.2403676234881531,0.1994795852506876,0.75,0.25,0.23014561392878674
13,9,Ricki Lake,0.2877964465936806,0.4299613558765392,0.75,0.25,0.3233376739143952
13,9,Rob Kardashian,0.2615159762776285,0.3705590588727731,0.75,0.25,0.28877674692641464
14,2,Donald Driver,0.0874160350863466,0.0905895304358504,0.525393538756867,0.474606461243133,0.08892219648394614
14,2,Gavin DeGraw,0.0764890307005533,0.0812879720343465,0.525393538756867,0.474606461243133,0.07876663926469829
14,2,Gladys Knight,0.0767075693578284,0.059760829315686,0.525393538756867,0.474606461243133,0.06866453703681989
14,2,Jack Wagner,0.0820960139464659,0.0705698240933969,0.525393538756867,0.474606461243133,0.07662560976868432
14,2,Jaleel White,0.0802141456288861,0.0883993614868125,0.525393538756867,0.474606461243133,0.08409890196172773
14,2,Katherine Jenkins,0.0949656011026944,0.1166164840148535,0.525393538756867,0.474606461243133,0.10524125002442365
14,2,Maria Menounos,0.0911411500146795,0.1098447737111768,0.525393538756867,0.474606461243133,0.10001801066969729
14,2,Martina Navratilova,0.0677886156667007,0.0,0.525393538756867,0.474606461243133,0.03561570067255708
14,2,Melissa Gilbert,0.0784709944509668,0.0729723290741326,0.525393538756867,0.474606461243133,0.07586129233490738
14,2,Roshon Fegan,0.0890840845947278,0.1098346906190197,0.525393538756867,0.474606461243133,0.09893245628856742
14,2,Sherri Sheperd,0.0840385967169011,0.0932533753166989,0.525393538756867,0.474606461243133,0.08841199017929008
14,2,William Levy,0.0915881627332489,0.1068708298980256,0.525393538756867,0.474606461243133,0.0988414153146802
14,3,Donald Driver,0.091458621561435,0.104540026913012,0.5819195802762894,0.4180804197237106,0.0969277010013983
14,3,Gavin DeGraw,0.0843908851077189,0.082142219179465,0.5819195802762894,0.4180804197237106,0.0834507619126161
14,3,Gladys Knight,0.0928299736184908,0.0735429596043833,0.5819195802762894,0.4180804197237106,0.08476645070425565
14,3,Jack Wagner,0.0905771091266787,0.0,0.5819195802762894,0.4180804197237106,0.05270859332563653
14,3,Jaleel White,0.0879774973766863,0.1003958591189272,0.5819195802762894,0.4180804197237106,0.09316937126616325
14,3,Katherine Jenkins,0.1020074821998999,0.1324994102910595,0.5819195802762894,0.4180804197237106,0.1147555602944371
14,3,Maria Menounos,0.0949397457461838,0.1217951321032874,0.5819195802762894,0.4180804197237106,0.10616745694620408
14,3,Melissa Gilbert,0.0905771091266787,0.0750474938597761,0.5819195802762894,0.4180804197237106,0.08408448105774431
14,3,Roshon Fegan,0.0824298210975763,0.0966501900973356,0.5819195802762894,0.4180804197237106,0.0883750789376217
14,3,Sherri Sheperd,0.0843908851077189,0.0891637463392233,0.5819195802762894,0.4180804197237106,0.08638632493466929
14,3,William Levy,0.0984208699309325,0.12422296249353,0.5819195802762894,0.4180804197237106,0.1092082196192533
14,4,Donald Driver,0.1148441719891922,0.1381940998475953,0.609311585851198,0.39068841414880195,0.12396671827468064
14,4,Gavin DeGraw,0.0977998386249605,0.1111629556749912,0.609311585851198,0.39068841414880195,0.1030206536333218
14,4,Gladys Knight,0.0937438335032747,0.0513697766553523,0.609311585851198,0.39068841414880195,0.07718878043230872
14,4,Jaleel White,0.0936982605656364,0.0929197225545027,0.609311585851198,0.39068841414880195,0.09339409478471201
14,4,Katherine Jenkins,0.1020837084348375,0.1264785444143364,0.609311585851198,0.39068841414880195,0.11161448821708805
14,4,Maria Menounos,0.1107425939298682,0.1424317477082554,0.609311585851198,0.39068841414880195,0.12312317916526382
14,4,Melissa Gilbert,0.1002732744390368,0.1017820233057401,0.609311585851198,0.39068841414880195,0.10086272514111791
14,4,Roshon Fegan,0.1038839589423507,0.1270606008349722,0.609311585851198,0.39068841414880195,0.11293880440867368
14,4,Sherri Sheperd,0.0893232448804828,0.0,0.609311585851198,0.39068841414880195,0.05442568799150188
14,4,William Levy,0.0936071146903599,0.108600529004254,0.609311585851198,0.39068841414880195,0.09946486795133114
