season,week,method,sample_count,fan_final_pearson,fan_final_spearman,judge_final_pearson,judge_final_spearman
9,3,percent,13,0.9912373419258895,0.9945054945054945,0.9132168033504404,0.9903533062714965
9,4,percent,11,0.985836193880173,1.0,0.9292589937747447,0.9565442794378867
9,5,percent,10,0.986785886887855,0.9878787878787878,0.7786341981919477,0.9662682041877618
9,6,percent,9,0.9946257344560476,1.0,0.924196059894461,0.9333333333333332
9,7,percent,7,0.9993076572420574,1.0,0.9464930514213967,0.8829187134416479
9,8,percent,5,0.9971645114275602,0.9999999999999999,0.7333389359580762,0.9746794344808963
9,9,percent,4,0.9987839171701296,1.0,0.6892799952727955,0.39999999999999997
10,2,percent,11,0.9606805756470738,0.9818181818181818,0.8322431788717739,0.8883849927775002
10,3,percent,10,0.9932312131252191,0.9878787878787878,0.9666937193725538,0.9816498172140428
10,4,percent,9,0.9860456753123802,0.9500000000000001,0.8990323029565851,0.9666666666666667
10,5,percent,8,0.9840113578226892,1.0,0.9185352880155707,0.9221722216732094
10,6,percent,7,0.9927019064519989,1.0,0.9015082918245674,1.0
10,7,percent,6,0.9994154062995406,1.0,0.7953331172359955,0.8827348295047495
10,8,percent,5,0.9952496941772082,0.9999999999999999,0.8969602777809542,0.9746794344808963
10,9,percent,4,0.9999924272790482,1.0,0.998776168590983,0.9486832980505139
11,1,percent,12,0.9764793577152839,0.9720279720279721,0.8949231775069254,0.9876864257062945
11,2,percent,11,0.9973734364427622,0.9818181818181818,0.9832370639647806,0.9862693712811287
11,3,percent,10,0.9920110752345321,0.9999999999999999,0.9043534036888627,0.944606427885211
11,4,percent,9,0.9789912451414957,1.0,0.9180534570053923,0.9500000000000001
11,5,percent,8,0.9833835466235135,1.0,0.7672352441071785,0.9221722216732094
11,6,percent,7,0.9782150434146627,1.0,0.5359982405350009,0.42857142857142866
11,7,percent,6,0.9987257225787356,1.0,0.7028506150676332,0.8116794499134278
11,8,percent,5,0.9950944887220281,0.9999999999999999,0.7899104865114724,0.8720815992723809
11,9,percent,4,0.9979017736108833,1.0,0.4256763565016509,0.7999999999999999
12,2,percent,11,0.9878312953828524,0.990909090909091,0.8705603102021336,0.9793318687201541
12,3,percent,10,0.9972964910454625,0.9999999999999999,0.9723461591579587,0.9785579990862869
12,4,percent,9,0.9904517403202607,1.0,0.8208382988940585,0.961919879757386
12,5,percent,8,0.9946925264278325,1.0,0.8373820792705857,0.9511897312113419
12,6,percent,7,0.9996426708989274,1.0,0.9867516276300102,0.991031208965115
12,7,percent,6,0.999844466021917,1.0,0.9352002321935153,0.7061878636037997
12,8,percent,5,0.9966418715785328,0.9999999999999999,0.593828189884768,0.8999999999999998
12,9,percent,4,0.9962177470900583,1.0,0.9380284433615054,1.0
13,1,percent,12,0.9839185995376885,0.9790209790209792,0.9047341482336592,0.9841964563824335
13,2,percent,11,0.9923897935255052,1.0,0.7519735644352541,0.8227533512074423
13,3,percent,10,0.9940246306591624,0.9393939393939393,0.7576833951537635,0.8343519944775737
13,4,percent,9,0.9936675597641698,1.0,0.8784031100557006,0.9448947491422109
13,5,percent,8,0.9982839442400191,1.0,0.9622326385952953,0.9880235200593538
13,6,percent,7,0.9850378757028537,0.9642857142857145,0.8681477539935076,0.8829187134416479
13,7,percent,6,0.9985410342525687,1.0,0.8512265580052438,0.942857142857143
13,8,percent,5,0.9960644780460375,0.9999999999999999,0.8870212415913848,0.9746794344808963
13,9,percent,4,0.999901429372277,1.0,0.9970259326927894,1.0
14,2,percent,12,0.995219994914806,0.9790209790209792,0.9582089771192882,0.9947414184151023
14,3,percent,11,0.9941924219491088,1.0,0.7995834254558283,0.9510759457296009
14,4,percent,10,0.9927238190505073,0.9878787878787878,0.8532518184414144,0.9724227787367284
14,5,percent,9,0.9987188151601842,1.0,0.9822200589221382,0.9748243359065808
14,6,percent,8,0.9939543817432285,1.0,0.9494828680360222,1.0
14,7,percent,7,0.9986075003379229,1.0,0.8109533447194661,0.9549937104572924
14,8,percent,6,0.9988725480436463,1.0,0.6387438866983328,0.6377481392176932
14,9,percent,4,0.9996324737275392,1.0,-0.3168700148610929,-0.19999999999999998
15,1,percent,13,0.995395195058354,0.9835164835164836,0.9324155968006548,0.9792765297180447
15,2,percent,12,0.9825059748389412,0.9860139860139862,0.6668361276736654,0.8873459471570384
15,3,percent,11,0.9968773766406767,1.0,0.6914955484728277,0.8461270259576538
15,4,percent,9,0.9947899273929977,1.0,0.847805097574537,0.9456149718939671
15,6,percent,8,0.9968479657132788,1.0,0.28480248083724485,0.3494229522161129
15,8,percent,7,0.9978387558688733,0.9642857142857145,0.7232164436151737,0.41443123283995714
15,9,percent,5,0.9993617879030643,0.9999999999999999,0.6510309031896941,0.8999999999999998
16,2,percent,12,0.9797019105319477,1.0,0.9167329869895976,0.9841399638930779
16,3,percent,11,0.9964464853792218,1.0,0.9733988287306351,0.9770519005214919
16,4,percent,10,0.9916811955822324,0.9878787878787878,0.9300001682347389,0.9908673886137245
16,5,percent,9,0.9955267628479897,0.9833333333333333,0.9483176180640629,0.991631652042901
16,6,percent,8,0.9986324919492889,1.0,0.9657221429434623,0.9940297973880049
16,7,percent,7,0.998793063121894,1.0,0.9894694423726503,1.0
16,8,percent,6,0.9995610292861271,1.0,0.9838835419247071,1.0
16,9,percent,5,0.9999315605897863,0.9999999999999999,0.9911284931258788,0.9746794344808963
16,10,percent,4,0.9997864403754115,1.0,0.815159899154141,0.7378647873726218
17,2,percent,12,0.9958529482814088,1.0,0.9548635567558911,0.9771103027358351
17,3,percent,11,0.9975260735188479,0.9818181818181818,0.9828895364366341,0.9839623052646977
17,4,percent,10,0.9955071277078699,0.9999999999999999,0.9556701571952386,0.9534625892455922
17,5,percent,9,0.9932958751243144,1.0,0.48554583147299896,0.41894116043477125
17,7,percent,8,0.9973124802587394,1.0,0.7618791215056551,0.8849947770681914
17,8,percent,7,0.9953052506551539,1.0,0.754054367838004,0.8728715609439697
17,9,percent,6,0.99477931587546,1.0,0.6900918987210457,0.6377481392176932
17,10,percent,5,0.9993396360940672,0.9999999999999999,0.9567258440020386,0.8999999999999998
17,11,percent,4,0.9995746615869477,1.0,0.9719656745581379,1.0
18,2,percent,11,0.9933656347038087,1.0,0.9200152513211752,0.9653072991634228
18,5,percent,9,0.9888690551756979,1.0,0.7412135248808236,0.9748243359065808
18,6,percent,8,0.994133318382228,0.9761904761904763,0.8104660540083825,0.9880235200593538
18,7,percent,7,0.9987982322934809,0.9642857142857145,0.9024223091959926,0.9642857142857145
18,8,percent,6,0.9961128444905039,1.0,0.3840149816972517,0.555492059863531
18,9,percent,5,0.9991038700531146,0.9999999999999999,0.5972921105251365,0.6668859288553503
18,10,percent,4,0.9964424717824537,1.0,0.32328377317449664,0.7999999999999999
19,1,percent,13,0.9832169173827165,0.989010989010989,0.9085157448676386,0.968284151814193
19,2,percent,12,0.9937635927174763,0.9860139860139862,0.8761426336091381,0.9556204403096967
19,3,percent,11,0.9857777548646317,0.9818181818181818,0.8886508146925912,0.9678344297618552
19,4,percent,10,0.9786913423016099,0.9999999999999999,0.8543742473062749,0.8814630383360937
19,6,percent,9,0.9909034902021269,0.9666666666666667,0.7770694253824826,0.8403658068160179
19,7,percent,8,0.9951727356380042,0.9761904761904763,0.8658306633509755,0.9761904761904763
19,8,percent,7,0.999075761573121,0.9642857142857145,0.9905781486905313,1.0
19,9,percent,6,0.9906310233700887,1.0,0.6783524449306781,0.9276336570439174
19,10,percent,5,0.9998938800375219,0.9999999999999999,0.9952074417848898,0.8999999999999998
19,11,percent,4,0.999940311464824,1.0,0.9376960316377997,1.0
20,2,percent,12,0.9764415904487433,1.0,0.6273000800229989,0.7672666203082493
20,3,percent,11,0.9948146592462136,0.990909090909091,0.9611056528545596,0.9954441676503465
20,4,percent,10,0.9935700227675689,0.9999999999999999,0.8825878637758338,0.9451395216446115
20,5,percent,9,0.9880225238724384,0.9833333333333333,0.8833643691630608,0.8355099778440249
20,6,percent,8,0.9988036408142846,0.9285714285714287,0.828253595518079,0.9518763181059627
20,7,percent,7,0.9884858128679224,1.0,0.5264409975935792,0.43643578047198484
20,8,percent,6,0.9971578965593678,1.0,0.8920658685208291,0.8857142857142858
20,9,percent,4,0.9995731971418444,1.0,0.11634277700874407,0.10540925533894598
21,2,percent,13,0.996907063749025,0.989010989010989,0.9518342459066241,0.9581674031036992
21,4,percent,10,0.9968971766857094,0.9878787878787878,0.9744575692674551,0.9878044218151566
21,6,percent,9,0.9871191015691014,0.9833333333333333,0.9248462219239437,0.978945010372561
21,7,percent,8,0.9987371725146856,1.0,0.46783735266272825,0.6260614855788015
21,8,percent,7,0.9967762432700089,1.0,0.8939378058716075,0.9369749612033815
21,9,percent,6,0.9954715643879433,1.0,0.6580690536569102,0.4928053803045812
21,11,percent,4,0.999107255684411,1.0,0.11415244724933532,0.2581988897471611
22,2,percent,12,0.9964862915144161,1.0,0.9770023629399751,0.9770084209183946
22,3,percent,11,0.9926787253992586,0.9727272727272729,0.8896392196111867,0.9724431651416735
22,4,percent,10,0.992452043813193,0.9999999999999999,0.8927741073734718,0.9419356657192196
22,6,percent,9,0.9953894281998631,0.9833333333333333,0.904571125648763,0.893819357296686
22,7,percent,8,0.9992711851844891,1.0,0.7191302036727141,0.5757201004700229
22,8,percent,6,0.9982645933524216,1.0,0.5284216473762438,0.4928053803045812
22,9,percent,5,0.999204802450063,0.8999999999999998,0.5340486399781342,0.49999999999999994
23,2,percent,13,0.9919182773268513,0.9945054945054945,0.8915423254557395,0.9529414930115466
23,3,percent,12,0.9900524157990871,0.9930069930069931,0.8846793978936898,0.9753198199815029
23,4,percent,11,0.9874393677959197,0.990909090909091,0.8507647984071914,0.9425910042369909
23,6,percent,9,0.9936368836464687,1.0,0.9114236269844459,0.9664206778384206
23,7,percent,8,0.997710787027855,0.9761904761904763,0.7886212756655958,0.9265616458263766
23,8,percent,7,0.9874772472636766,0.9642857142857145,0.8241523577752643,0.8468812149338255
23,9,percent,6,0.9988873582533109,1.0,0.8460282778650512,0.9710083124552246
23,10,percent,5,0.999586212433137,0.9999999999999999,0.254967930480276,0.10259783520851543
23,11,percent,4,0.9999757887097813,1.0,0.9946137790346221,1.0
24,2,percent,12,0.9944715711091718,1.0,0.9419525161865199,0.9735260468431217
24,3,percent,11,0.986814737950696,0.990909090909091,0.885980028728147,0.9862693712811287
24,4,percent,10,0.9939662767624045,0.9878787878787878,0.8710609862136074,0.9756278933105667
24,5,percent,9,0.98826313342905,0.9666666666666667,0.7308572304968499,0.8655767810204985
24,6,percent,8,0.9970937310646121,0.9523809523809524,0.4316073134556192,0.4523809523809524
24,7,percent,7,0.9968080392891023,1.0,0.7996567263503742,0.702731220902536
24,8,percent,5,0.9995433261242825,0.9999999999999999,0.9865767991880477,0.9999999999999999
24,9,percent,4,0.9972977383369495,1.0,-0.37141557474264475,-0.39999999999999997
25,2,percent,13,0.9933392422170813,0.989010989010989,0.8784143077051487,0.9045859469429396
25,4,percent,11,0.9921735077217914,1.0,0.7797529545371314,0.9070973226867958
25,5,percent,10,0.9944587175874408,0.9636363636363635,0.8588791802225173,0.9480521310810327
25,6,percent,9,0.9938389925163221,1.0,0.9269596987595909,0.991631652042901
25,7,percent,8,0.995160452445685,0.9761904761904763,0.7201674143999874,0.8072875102923989
25,8,percent,6,0.9970898548625302,1.0,0.7599557875516699,0.8285714285714287
25,9,percent,5,0.9983628429147143,0.9999999999999999,0.6805710508231457,0.7
25,10,percent,4,0.999946259298182,1.0,0.9724855404494663,0.9486832980505139
26,1,percent,10,0.99644430110266,0.9999999999999999,0.9095792108613189,0.9541685964428458
26,2,percent,8,0.9959972609575944,1.0,0.7566028922597532,0.7395161835775298
26,3,percent,6,0.9988603891539525,1.0,0.934625804650274,0.9856107606091624
27,1,percent,13,0.9808869989253892,1.0,0.8428108295938689,0.980596504145505
27,2,percent,12,0.9899164125704468,0.9860139860139862,0.9048391865518328,0.9718550849815182
27,3,percent,11,0.9896614584675764,1.0,0.8778863556595509,0.9517870140344251
27,4,percent,10,0.9741305566647871,0.9636363636363635,0.6095200299753397,0.6402558049850593
27,6,percent,9,0.9875563296790117,1.0,0.8466880275705345,0.890787755224979
27,7,percent,8,0.9979504108410402,1.0,0.6941012847583459,0.7425282823862205
27,8,percent,6,0.9918714990217607,0.942857142857143,0.7345989311861105,0.5797710356524485
28,2,percent,12,0.9969200247921314,0.9930069930069931,0.9604599280371562,0.9611847501266986
28,4,percent,10,0.9956496067352516,0.9878787878787878,0.9388017898500973,0.9472718132790499
28,6,percent,9,0.998460063984309,0.9833333333333333,0.8477558470012814,0.8720815992723809
28,7,percent,8,0.9988270812058595,1.0,0.8765902336918475,0.9027075674773933
28,8,percent,7,0.9979845267912537,0.9642857142857145,0.9472459220492875,0.9642857142857145
28,9,percent,6,0.9954215567548909,1.0,0.8805559445642634,0.942857142857143
28,10,percent,5,0.9985452384905817,0.8999999999999998,0.7087016821701427,0.8207826816681234
29,2,percent,15,0.9857079231701817,0.9964285714285712,0.8879351705154468,0.9654754565201837
29,3,percent,14,0.9856297208310159,0.9824175824175824,0.8755048711157394,0.956839381116751
29,4,percent,13,0.9960699169319192,0.9780219780219779,0.893222843166287,0.9564701588837808
29,5,percent,12,0.9972667455726272,0.9930069930069931,0.947028761983681,0.960768922830523
29,6,percent,11,0.9959438559575969,0.9727272727272729,0.8083029228485696,0.8534274474162873
29,7,percent,10,0.9903584612979744,0.9515151515151514,0.70127515669506,0.9381777933298769
29,8,percent,8,0.9972912190931758,1.0,0.7691098691040043,0.9036800488347748
29,9,percent,7,0.9933996876790517,1.0,0.7268215987622746,0.6910233190806426
29,10,percent,6,0.9999219063288743,1.0,0.9436334422646816,0.9710083124552246
30,2,percent,15,0.9946281307610904,0.9857142857142854,0.9364292498593464,0.9640537256404983
30,3,percent,14,0.9965608368300548,0.9912087912087912,0.8687092834220509,0.8721453781552481
30,4,percent,13,0.998407838047926,0.9945054945054945,0.906831931192514,0.877248889677816
30,5,percent,11,0.9986798196778327,0.990909090909091,0.9078439457556394,0.9224002890744369
30,6,percent,10,0.9994048802269084,0.9878787878787878,0.9576784118644569,0.9475909737987462
30,7,percent,9,0.9983860140123477,1.0,0.9453639192497926,0.978945010372561
30,8,percent,8,0.995717299072656,0.9761904761904763,0.9173420243700582,0.9759000729485332
30,9,percent,6,0.9991507090107925,1.0,0.8456111778607652,0.8406680016960504
31,1,percent,16,0.9805935255007246,0.9852941176470588,0.9294521751280138,0.9903994747010085
31,2,percent,15,0.9985504971991462,0.9749999999999999,0.9731775926647424,0.9883312591073931
31,3,percent,14,0.9948934094160928,0.9956043956043955,0.9400843540771608,0.9701805529128612
31,4,percent,13,0.9985568771250809,0.989010989010989,0.9239715773471039,0.9222791547914787
31,5,percent,12,0.9970228729151123,0.9930069930069931,0.8282949435139019,0.8245664793414421
31,6,percent,10,0.9982805940332365,0.9999999999999999,0.9666767607761154,0.9660917830792959
31,7,percent,9,0.9985354307920302,1.0,0.8418793682221484,0.9244023874976197
31,8,percent,8,0.997811061936478,0.9761904761904763,0.878105153903993,0.9880235200593538
31,9,percent,6,0.9991358876476555,1.0,0.9568873229629657,0.9710083124552246
32,1,percent,14,0.9973567870483674,0.9912087912087912,0.9774409078968447,0.9679139109907876
32,2,percent,13,0.9985214882246003,0.9945054945054945,0.9815822992116605,0.9847898259647113
32,3,percent,12,0.9951139372974068,0.9930069930069931,0.9553298208200082,0.9385016209075348
32,4,percent,11,0.9966645898353749,1.0,0.9367510285587256,0.9540082236224001
32,5,percent,10,0.9979200872390704,0.9636363636363635,0.9587393544165237,0.9660917830792959
32,6,percent,9,0.9988989278968616,1.0,0.9445139784435823,0.8499999999999999
32,7,percent,8,0.9995279436048703,0.9761904761904763,0.8862334125025431,0.9157291161525718
32,8,percent,7,0.9956963868789661,1.0,0.8740788527811292,0.8928571428571429
32,9,percent,6,0.9997483073315107,1.0,0.9924335494989522,1.0
33,2,percent,13,0.9962404429027402,0.9835164835164836,0.9448329183529085,0.9610960054835206
33,3,percent,11,0.99652280307464,1.0,0.9476619357077163,0.9041190146549019
33,4,percent,9,0.9993747974170796,0.9833333333333333,0.8995398394335826,0.9082951062292475
33,5,percent,8,0.9995909744563819,1.0,0.9105116792931105,0.9636241116594316
33,6,percent,7,0.998716682002851,1.0,0.9396908059869467,0.9728456051340169
33,7,percent,6,0.9979028473536204,1.0,0.7378736237526302,0.8285714285714287
34,2,percent,14,0.9981516542295527,0.9956043956043955,0.966535553916462,0.958647703040376
34,3,percent,12,0.9989010518953254,1.0,0.9547033520321446,0.9681825090501318
34,4,percent,11,0.9981590608798772,0.9636363636363637,0.9381743396294603,0.9236352695512353
34,6,percent,10,0.9985706637401399,0.9999999999999999,0.9655404057705961,0.9322586314422672
34,7,percent,9,0.9973868026105597,0.9666666666666667,0.9116343465374374,0.8786687791935092
34,8,percent,8,0.9982319255533165,1.0,0.6799856721286139,0.9221722216732094
34,9,percent,7,0.9964436959325104,1.0,0.9000263146651468,0.9265616458263765
34,10,percent,6,0.9998544320730914,1.0,0.8372718887465745,0.8827348295047495
