season,week,celebrity_name,judge_total,fan_est_percent,fan_est_rank,fan_est_percent_std,fan_est_rank_std,eliminated_flag
8,7,David Alan Grier,0.0,0.018518518175582997,0.018518518175582997,0.019513405814789424,0.02114303201181428,0
8,7,Lawrence Taylor,21.0,1.8518518175582995e-08,1.8518518175582995e-08,1.4729037166985788e-09,1.2978101374817623e-09,1
8,7,Ty Murray,24.0,0.10185184996570648,0.10185184996570648,0.0014729035939566025,0.0012978100293309178,0
8,7,Shawn Johnson,28.0,0.17592592266803847,0.17592592266803847,0.007836493397218484,0.006489050579257975,0
8,7,Steve Wozniak,0.0,0.018518518175582997,0.018518518175582997,0.021379255116249316,0.021922825536832415,0
8,7,Belinda Carlisle,0.0,0.018518518175582997,0.018518518175582997,0.0214322622814786,0.0218214374233725,0
8,7,Chuck Wicks,27.0,0.14814814540466398,0.14814814540466398,0.00895441227973614,0.008793910690260722,0
8,7,Lil' Kim,26.0,0.12037036814128949,0.12037036814128949,0.0029458073106551847,0.0032229067663668664,0
8,7,Steve-O,0.0,0.018518518175582997,0.018518518175582997,0.022382969552327756,0.023079560020013722,0
8,7,Holly Madison,0.0,0.018518518175582997,0.018518518175582997,0.02250366068937162,0.019957287270622084,0
8,7,Melissa Rycroft,29.0,0.19444444084362147,0.19444444084362147,0.008837422177449502,0.007786860716739736,0
8,8,Gilles Marini,27.5,0.19565216965973545,0.19565216965973545,0.011534270373470549,0.011640113006891955,0
8,8,Denise Richards,0.0,0.02173912996219283,0.02173912996219283,0.028925428747704384,0.028589102391151852,0
8,8,David Alan Grier,0.0,0.02173912996219283,0.02173912996219283,0.027785214709782423,0.028600422504937356,0
8,8,Lawrence Taylor,0.0,0.02173912996219283,0.02173912996219283,0.028160969531151412,0.026763087003659182,0
8,8,Ty Murray,26.0,0.1630434747164462,0.1630434747164462,0.010951035203204887,0.01095165250647984,0
8,8,Shawn Johnson,26.0,0.1630434747164462,0.1630434747164462,0.010976196902024908,0.012065036158475635,0
8,8,Steve Wozniak,0.0,0.02173912996219283,0.02173912996219283,0.026205812681725598,0.027740260307873455,0
8,8,Belinda Carlisle,0.0,0.02173912996219283,0.02173912996219283,0.025493737793953263,0.02695598411756428,0
8,8,Chuck Wicks,25.5,2.173912996219283e-08,2.173912996219283e-08,1.8105470393219354e-09,1.7903545207945922e-09,1
8,8,Lil' Kim,28.0,0.21739129962192827,0.21739129962192827,0.012688792580344124,0.010777361268583344,0
8,8,Steve-O,0.0,0.02173912996219283,0.02173912996219283,0.026658349464680663,0.02459699429181123,0
8,8,Holly Madison,0.0,0.02173912996219283,0.02173912996219283,0.02927542546984186,0.029179801590133315,0
8,8,Melissa Rycroft,23.0,0.10869564981096413,0.10869564981096413,0.002485328468501235,0.0021686203646584133,0
8,9,Gilles Marini,28.0,0.20512819986850772,0.20512819986850772,0.013278662705528393,0.014003509888684488,0
8,9,Denise Richards,0.0,0.025641024983563465,0.025641024983563465,0.03283898746035542,0.033720390267998515,0
8,9,David Alan Grier,0.0,0.025641024983563465,0.025641024983563465,0.030976574766664794,0.03335315360063959,0
8,9,Lawrence Taylor,0.0,0.025641024983563465,0.025641024983563465,0.03567187750100067,0.03516396015927469,0
8,9,Ty Murray,23.0,0.14102563740959906,0.14102563740959906,0.004360117124452998,0.004638945447380297,0
8,9,Shawn Johnson,28.0,0.20512819986850772,0.20512819986850772,0.012535582405428238,0.014026089820375814,0
8,9,Steve Wozniak,0.0,0.025641024983563465,0.025641024983563465,0.03422765695500182,0.03586264597356745,0
8,9,Belinda Carlisle,0.0,0.025641024983563465,0.025641024983563465,0.03334341912096973,0.034200177570481,0
8,9,Chuck Wicks,0.0,0.025641024983563465,0.025641024983563465,0.03410499201849338,0.03157592287958951,0
8,9,Lil' Kim,26.0,2.5641024983563464e-08,2.5641024983563464e-08,1.9378299048616987e-09,2.0617536085302647e-09,1
8,9,Steve-O,0.0,0.025641024983563465,0.025641024983563465,0.0334511362695062,0.03348883654856364,0
8,9,Holly Madison,0.0,0.025641024983563465,0.025641024983563465,0.03058471541745401,0.03307509998846217,0
8,9,Melissa Rycroft,28.5,0.2435897373438529,0.2435897373438529,0.013250286465424225,0.014659073337962939,0
8,10,Gilles Marini,30.0,0.2727272644628102,0.2727272644628102,0.020538768528601235,0.016473785190392578,0
8,10,Denise Richards,0.0,0.030303029384756687,0.030303029384756687,0.03851097862588643,0.04176465775513465,0
8,10,David Alan Grier,0.0,0.030303029384756687,0.030303029384756687,0.04222376740080122,0.038803322793216334,0
8,10,Lawrence Taylor,0.0,0.030303029384756687,0.030303029384756687,0.03846723214823787,0.0431191308823981,0
8,10,Ty Murray,24.0,3.0303029384756685e-08,3.0303029384756685e-08,3.2862030083922364e-09,2.6358056656068878e-09,1
8,10,Shawn Johnson,28.0,0.2424242350780535,0.2424242350780535,0.017026152433278045,0.015367357408982945,0
8,10,Steve Wozniak,0.0,0.030303029384756687,0.030303029384756687,0.03890074386839518,0.037938672512522226,0
8,10,Belinda Carlisle,0.0,0.030303029384756687,0.030303029384756687,0.040151541791191,0.03854518031965291,0
8,10,Chuck Wicks,0.0,0.030303029384756687,0.030303029384756687,0.035565946242876706,0.04011337149550424,0
8,10,Lil' Kim,0.0,0.030303029384756687,0.030303029384756687,0.036035734064052034,0.04182518412472182,0
8,10,Steve-O,0.0,0.030303029384756687,0.030303029384756687,0.040162980151227816,0.04163867645319094,0
8,10,Holly Madison,0.0,0.030303029384756687,0.030303029384756687,0.041268326557681666,0.03663385088299151,0
8,10,Melissa Rycroft,27.5,0.21212120569329682,0.21212120569329682,0.017274963374749975,0.011458771497309774,0
8,11,Gilles Marini,29.0,0.23809523053665935,0.23809523053665935,0.016197578713000028,0.014102940568717654,0
8,11,Denise Richards,0.0,3.1746030738221243e-08,3.1746030738221243e-08,2.8398777809555416e-09,2.4725192754579527e-09,1
8,11,David Alan Grier,0.0,0.03174603073822124,0.03174603073822124,0.046391344038203074,0.0435412014231879,0
8,11,Lawrence Taylor,0.0,0.03174603073822124,0.03174603073822124,0.04573742996516266,0.045028056126047496,0
8,11,Ty Murray,0.0,0.03174603073822124,0.03174603073822124,0.04109618997931903,0.04563040513033981,0
8,11,Shawn Johnson,30.0,0.26984126127488056,0.26984126127488056,0.01761972211798657,0.015880997864045406,0
8,11,Steve Wozniak,0.0,0.03174603073822124,0.03174603073822124,0.04413236141390628,0.04117424083461999,0
8,11,Belinda Carlisle,0.0,0.03174603073822124,0.03174603073822124,0.038377730572754475,0.044069122626723335,0
8,11,Chuck Wicks,0.0,0.03174603073822124,0.03174603073822124,0.038704759498856746,0.04170223679704308,0
8,11,Lil' Kim,0.0,0.03174603073822124,0.03174603073822124,0.04291853931460033,0.04116442189266319,0
8,11,Steve-O,0.0,0.03174603073822124,0.03174603073822124,0.04665617444635295,0.04544999561256854,0
8,11,Holly Madison,0.0,0.03174603073822124,0.03174603073822124,0.04592160106393073,0.04237210062332223,0
8,11,Melissa Rycroft,28.5,0.2063491997984381,0.2063491997984381,0.011816462207054283,0.0125674884661748,0
9,1,Ashley Hamiliton,18.9999,7.874015686031373e-09,7.874015686031373e-09,4.067485531725679e-11,4.586698824729789e-11,1
9,1,Debi Mazar,22.0,0.04724409411618823,0.04724409411618823,0.003663698442041462,0.0035814550091195912,0
9,1,Melissa Joan Hart,24.0,0.05905511764523529,0.05905511764523529,0.000325398842538054,0.00036693590597838285,0
9,1,Mark Dacascos,28.9998,0.08267716470332942,0.08267716470332942,0.0004474234084898273,0.0005045368707202799,0
9,1,Chuck Liddell,22.0,0.04724409411618823,0.04724409411618823,0.003712611479269559,0.003510143637681073,0
9,1,Natalie Coughlin,26.9998,0.07086614117428236,0.07086614117428236,0.003710154432031614,0.0037312587703809625,0
9,1,Louie Vito,26.9998,0.07086614117428236,0.07086614117428236,0.0036329245251194887,0.0037742028534813164,0
9,1,Michael Irvin,19.0,0.019685039215078432,0.019685039215078432,0.006537351300761961,0.0063418902547096685,0
9,1,Joanna Krupa,33.9999,0.12204724313348628,0.12204724313348628,0.000650797685076108,0.0007338718119567657,0
9,1,Kathy Ireland,19.9999,0.03149606274412549,0.03149606274412549,0.0036148743891271044,0.003763538766805361,0
9,1,Tom DeLay,19.9999,0.03149606274412549,0.03149606274412549,0.0036992148877209308,0.0036851606659699487,0
9,1,Macy Gray,18.9999,0.007874015686031372,0.007874015686031372,0.005887086986561788,0.005603419912353922,0
9,1,Aaron Carter,31.999899999999997,0.11417322744745491,0.11417322744745491,0.0006101228297588523,0.0006880048237094687,0
9,1,Mya,30.999899999999997,0.10629921176142353,0.10629921176142353,0.003799070239448378,0.003918146722854113,0
9,1,Donny Osmond,29.999899999999997,0.09055118038936079,0.09055118038936079,0.0004880982638070785,0.0005504038589675714,0
9,1,Kelly Osbourne,30.9998,0.09842519607539216,0.09842519607539216,0.0037291862179377336,0.0034799469647525364,0
9,2,Ashley Hamiliton,0.0,0.007999999936,0.007999999936,0.003329594337090881,0.0035769522122973173,0
9,2,Debi Mazar,21.0,0.091999999264,0.091999999264,0.005743732408486734,0.006209627589929201,0
9,2,Melissa Joan Hart,19.0,0.047999999616,0.047999999616,0.007298938847808296,0.008617282608738147,0
9,2,Mark Dacascos,21.0,0.091999999264,0.091999999264,0.006258815229585321,0.0061422770239741445,0
9,2,Chuck Liddell,19.0,0.047999999616,0.047999999616,0.008461031700624224,0.008500651687005088,0
9,2,Natalie Coughlin,21.0,0.091999999264,0.091999999264,0.0067652715442263174,0.006414477857518626,0
9,2,Louie Vito,19.0,0.047999999616,0.047999999616,0.009235383082027423,0.007873020393242839,0
9,2,Michael Irvin,20.0,0.07199999942400001,0.07199999942400001,0.003757369826911556,0.003851180190554187,0
9,2,Joanna Krupa,20.0,0.07199999942400001,0.07199999942400001,0.003914746164147983,0.0038065689201512427,0
9,2,Kathy Ireland,18.0,7.999999936000001e-09,7.999999936000001e-09,2.0496796836008698e-10,2.037089440775281e-10,1
9,2,Tom DeLay,18.0,0.023999999808,0.023999999808,0.004023666726288991,0.0041021832749400045,0
9,2,Macy Gray,0.0,0.007999999936,0.007999999936,0.003644389981807839,0.00357308828389983,0
9,2,Aaron Carter,27.0,0.11999999904000001,0.11999999904000001,0.0038272281420970522,0.004002822723916898,0
9,2,Mya,27.0,0.11999999904000001,0.11999999904000001,0.004335427121969653,0.004150424547372031,0
9,2,Donny Osmond,25.0,0.107999999136,0.107999999136,0.0011568933513860353,0.0011793601769421625,0
9,2,Kelly Osbourne,19.0,0.047999999616,0.047999999616,0.008682280624566783,0.008552388359992318,0
9,3,Ashley Hamiliton,0.0,0.008733624377872276,0.008733624377872276,0.005738571103176454,0.005433528171067173,0
9,3,Debi Mazar,17.0,8.733624377872277e-09,8.733624377872277e-09,3.997240152073289e-10,3.8496277848670157e-10,1
9,3,Melissa Joan Hart,19.0,0.0698689950229782,0.0698689950229782,0.0003287183525056909,0.0002960256511313906,0
9,3,Mark Dacascos,18.0,0.061135370645105935,0.061135370645105935,0.00032969142111886137,0.00037438896662795516,0
9,3,Chuck Liddell,17.0,0.04803493407829752,0.04803493407829752,0.0039916314032183075,0.0038068020695397843,0
9,3,Natalie Coughlin,26.0,0.12227074129021187,0.12227074129021187,0.002610544348975481,0.002448808287176909,0
9,3,Louie Vito,20.0,0.08296943158978662,0.08296943158978662,0.00435492866291364,0.003907479205561141,0
9,3,Michael Irvin,14.0,0.02620087313361683,0.02620087313361683,0.0018184732363634157,0.0018205047551590528,0
9,3,Joanna Krupa,23.0,0.11353711691233959,0.11353711691233959,0.002213194753258627,0.0020666015217522863,0
9,3,Kathy Ireland,0.0,0.008733624377872276,0.008733624377872276,0.006763805364763862,0.00612075209236281,0
9,3,Tom DeLay,15.0,0.0349344975114891,0.0349344975114891,0.00142406809065331,0.0014408785253414405,0
9,3,Macy Gray,0.0,0.008733624377872276,0.008733624377872276,0.005545197951311251,0.0062462120537890254,0
9,3,Aaron Carter,21.0,0.10043668034553117,0.10043668034553117,0.004278636166780943,0.004662976450623643,0
9,3,Mya,27.0,0.13100436566808416,0.13100436566808416,0.0030085230856270804,0.002831761799061524,0
9,3,Donny Osmond,21.0,0.10043668034553117,0.10043668034553117,0.004266455364648421,0.0038899208183665115,0
9,3,Kelly Osbourne,20.0,0.08296943158978662,0.08296943158978662,0.0038365757451727213,0.004243318053484294,0
9,4,Ashley Hamiliton,0.0,0.010204081528529781,0.010204081528529781,0.010860821192246257,0.011514854391024692,0
9,4,Debi Mazar,0.0,0.010204081528529781,0.010204081528529781,0.011393912766840958,0.010908281039465327,0
9,4,Melissa Joan Hart,28.0,0.13775510063515203,0.13775510063515203,0.006480577966020354,0.005359254107096989,0
9,4,Mark Dacascos,22.0,0.08163265222823825,0.08163265222823825,0.0010308393579635234,0.0007332846864501299,0
9,4,Chuck Liddell,17.0,1.020408152852978e-08,1.020408152852978e-08,7.028450487408125e-10,4.999668543963095e-10,1
9,4,Natalie Coughlin,24.0,0.1071428560495627,0.1071428560495627,0.0050361036747408675,0.004774170132694046,0
9,4,Louie Vito,16.0,0.045918366878384013,0.045918366878384013,0.004660280832065579,0.004650792448517971,0
9,4,Michael Irvin,16.0,0.045918366878384013,0.045918366878384013,0.004425293918555536,0.004179191384742411,0
9,4,Joanna Krupa,26.0,0.12244897834235736,0.12244897834235736,0.003842219552926773,0.0027331521040353675,0
9,4,Kathy Ireland,0.0,0.010204081528529781,0.010204081528529781,0.011507145513944182,0.011313928826818217,0
9,4,Tom DeLay,0.0,0.010204081528529781,0.010204081528529781,0.010745056623691624,0.01040432461409128,0
9,4,Macy Gray,0.0,0.010204081528529781,0.010204081528529781,0.011616563899083918,0.011976242507044512,0
9,4,Aaron Carter,18.0,0.07142857069970847,0.07142857069970847,0.00032799430922270903,0.0002333178320538196,0
9,4,Mya,28.0,0.13775510063515203,0.13775510063515203,0.0064281022309929355,0.005577422026687176,0
9,4,Donny Osmond,24.0,0.1071428560495627,0.1071428560495627,0.005211480368281009,0.00453976412782208,0
9,4,Kelly Osbourne,23.0,0.09183673375676803,0.09183673375676803,0.0017336844067043326,0.0012332515408464367,0
9,5,Ashley Hamiliton,0.0,0.011111110987654323,0.011111110987654323,0.013399899427529598,0.013587278879274063,0
9,5,Debi Mazar,0.0,0.011111110987654323,0.011111110987654323,0.013323621082068433,0.013821789541349085,0
9,5,Melissa Joan Hart,23.0,0.08333333240740742,0.08333333240740742,0.0011699814916453573,0.002403878934190823,0
9,5,Mark Dacascos,26.0,0.1277777763580247,0.1277777763580247,0.004141751920498373,0.0036921541706610053,0
9,5,Chuck Liddell,0.0,0.011111110987654323,0.011111110987654323,0.014336685784998212,0.01327974992295942,0
9,5,Natalie Coughlin,22.0,1.1111110987654323e-08,1.1111110987654323e-08,7.501815411408102e-10,6.735096946225968e-10,1
9,5,Louie Vito,22.0,0.06666666592592593,0.06666666592592593,0.004625072213165688,0.004650544507143393,0
9,5,Michael Irvin,21.0,0.04999999944444445,0.04999999944444445,0.0017345457463321175,0.0010787683539295215,0
9,5,Joanna Krupa,24.0,0.10555555438271606,0.10555555438271606,0.007748211962417675,0.0073249335603732145,0
9,5,Kathy Ireland,0.0,0.011111110987654323,0.011111110987654323,0.013776344858219563,0.012025433273861288,0
9,5,Tom DeLay,0.0,0.011111110987654323,0.011111110987654323,0.013595207035544983,0.014980567384795971,0
9,5,Macy Gray,0.0,0.011111110987654323,0.011111110987654323,0.014823236855206109,0.015334815481562514,0
9,5,Aaron Carter,24.0,0.10555555438271606,0.10555555438271606,0.006817676942937829,0.007244571212225713,0
9,5,Mya,27.0,0.13888888734567903,0.13888888734567903,0.0048902232836889725,0.004363726053468376,0
9,5,Donny Osmond,29.0,0.14999999833333336,0.14999999833333336,0.005639149159851368,0.005035815558279431,0
9,5,Kelly Osbourne,24.0,0.10555555438271606,0.10555555438271606,0.009096863884072699,0.008478070237578707,0
9,6,Ashley Hamiliton,0.0,0.012195121802498515,0.012195121802498515,0.016802399350389435,0.017144887725470577,0
9,6,Debi Mazar,0.0,0.012195121802498515,0.012195121802498515,0.016716026616936448,0.016664217591817625,0
9,6,Melissa Joan Hart,23.9999,1.2195121802498514e-08,1.2195121802498514e-08,8.331492021064346e-10,8.305591500965071e-10,1
9,6,Mark Dacascos,32.0,0.12195121802498515,0.12195121802498515,0.003874503520696027,0.0041281154188398395,0
9,6,Chuck Liddell,0.0,0.012195121802498515,0.012195121802498515,0.017262726154854767,0.01759624277026125,0
9,6,Natalie Coughlin,0.0,0.012195121802498515,0.012195121802498515,0.017479167957828747,0.015941463862258237,0
9,6,Louie Vito,24.0,0.08536585261748961,0.08536585261748961,0.0047533720049231926,0.004441806437668757,0
9,6,Michael Irvin,21.9998,0.060975609012492576,0.060975609012492576,0.0004444037473265776,0.0004654711005308028,0
9,6,Joanna Krupa,35.9999,0.1585365834324807,0.1585365834324807,0.006353760907388504,0.006338552011792899,0
9,6,Kathy Ireland,0.0,0.012195121802498515,0.012195121802498515,0.017796981857523996,0.017383779273120535,0
9,6,Tom DeLay,0.0,0.012195121802498515,0.012195121802498515,0.016904698175613332,0.017957808993462793,0
9,6,Macy Gray,0.0,0.012195121802498515,0.012195121802498515,0.015533877815518274,0.01730747655511584,0
9,6,Aaron Carter,32.9998,0.13414633982748367,0.13414633982748367,0.0064727768393884515,0.0075212088515609725,0
9,6,Mya,33.0,0.14634146162998218,0.14634146162998218,0.007587220057268751,0.006642979458349575,0
9,6,Donny Osmond,30.999899999999997,0.10975609622248664,0.10975609622248664,0.0036045610842135485,0.0030264990412805443,0
9,6,Kelly Osbourne,24.9998,0.09756097441998812,0.09756097441998812,0.0025655496260976345,0.002346888969200206,0
9,7,Ashley Hamiliton,0.0,0.015151514921946744,0.015151514921946744,0.025369957646938557,0.025575910723277098,0
9,7,Debi Mazar,0.0,0.015151514921946744,0.015151514921946744,0.022886184209897888,0.023826272796303866,0
9,7,Melissa Joan Hart,0.0,0.015151514921946744,0.015151514921946744,0.02072346346833409,0.02496165760768364,0
9,7,Mark Dacascos,21.5,1.5151514921946744e-08,1.5151514921946744e-08,1.198725384274285e-09,1.4617386080930362e-09,1
9,7,Chuck Liddell,0.0,0.015151514921946744,0.015151514921946744,0.025779864783956098,0.022516986602351914,0
9,7,Natalie Coughlin,0.0,0.015151514921946744,0.015151514921946744,0.023345935791106037,0.02227798363742083,0
9,7,Louie Vito,0.0,0.015151514921946744,0.015151514921946744,0.023749993216771303,0.022180467837658823,0
9,7,Michael Irvin,23.5,0.10606060445362721,0.10606060445362721,0.0031166859191981166,0.003800520283592655,0
9,7,Joanna Krupa,27.5,0.18181817906336092,0.18181817906336092,0.009110312840569543,0.011109213324057836,0
9,7,Kathy Ireland,0.0,0.015151514921946744,0.015151514921946744,0.024724930640728813,0.0227997423199445,0
9,7,Tom DeLay,0.0,0.015151514921946744,0.015151514921946744,0.023981810094594037,0.024961769081964538,0
9,7,Macy Gray,0.0,0.015151514921946744,0.015151514921946744,0.024158540469589863,0.024058308497978194,0
9,7,Aaron Carter,26.5,0.16666666414141418,0.16666666414141418,0.008850491376852294,0.010791444358697291,0
9,7,Mya,24.5,0.12121211937557395,0.12121211937557395,0.004315411303472399,0.005262258891685689,0
9,7,Donny Osmond,26.0,0.14393939175849407,0.14393939175849407,0.00969991110600688,0.009885532729568715,0
9,7,Kelly Osbourne,26.0,0.14393939175849407,0.14393939175849407,0.008295760715039962,0.008878778479821815,0
9,8,Ashley Hamiliton,0.0,0.020618556275906058,0.020618556275906058,0.03187261186736567,0.03259015070543583,0
9,8,Debi Mazar,0.0,0.020618556275906058,0.020618556275906058,0.03435152793561809,0.02988659198531179,0
9,8,Melissa Joan Hart,0.0,0.020618556275906058,0.020618556275906058,0.03429234864542184,0.03184436139770148,0
9,8,Mark Dacascos,0.0,0.020618556275906058,0.020618556275906058,0.02954402082780222,0.0320536876072377,0
9,8,Chuck Liddell,0.0,0.020618556275906058,0.020618556275906058,0.033241994405223255,0.03136140582340919,0
9,8,Natalie Coughlin,0.0,0.020618556275906058,0.020618556275906058,0.031002221317916426,0.03376189447449533,0
9,8,Louie Vito,0.0,0.020618556275906058,0.020618556275906058,0.03322966609955681,0.032844858580519644,0
9,8,Michael Irvin,0.0,0.020618556275906058,0.020618556275906058,0.03567176379987164,0.03254395310670675,0
9,8,Joanna Krupa,26.0,0.20618556275906058,0.20618556275906058,0.009051536154826038,0.009060355683718053,0
9,8,Kathy Ireland,0.0,0.020618556275906058,0.020618556275906058,0.03221707390622144,0.03167338633270367,0
9,8,Tom DeLay,0.0,0.020618556275906058,0.020618556275906058,0.03186882715015722,0.034757517327045906,0
9,8,Macy Gray,0.0,0.020618556275906058,0.020618556275906058,0.03335069086782014,0.03141994154347905,0
9,8,Aaron Carter,25.0,2.0618556275906055e-08,2.0618556275906055e-08,1.2980870531383231e-09,1.3090873318182914e-09,1
9,8,Mya,29.5,0.22680411903496664,0.22680411903496664,0.01010316275090536,0.010133295222414143,0
9,8,Donny Osmond,25.0,0.15463917206929542,0.15463917206929542,0.007863960998633242,0.009000412613688558,0
9,8,Kelly Osbourne,25.5,0.18556700648315452,0.18556700648315452,0.008716482297431084,0.009470141462075646,0
9,9,Ashley Hamiliton,0.0,0.025974025299375966,0.025974025299375966,0.033109534917892425,0.03875709004390525,0
9,9,Debi Mazar,0.0,0.025974025299375966,0.025974025299375966,0.03673334597760882,0.03853501450173543,0
9,9,Melissa Joan Hart,0.0,0.025974025299375966,0.025974025299375966,0.040066367568294375,0.03868149441092644,0
9,9,Mark Dacascos,0.0,0.025974025299375966,0.025974025299375966,0.03827303975594889,0.034877838333414915,0
9,9,Chuck Liddell,0.0,0.025974025299375966,0.025974025299375966,0.031591919684003926,0.040046360281011564,0
9,9,Natalie Coughlin,0.0,0.025974025299375966,0.025974025299375966,0.04169179407583507,0.03901115769784499,0
9,9,Louie Vito,0.0,0.025974025299375966,0.025974025299375966,0.03365559448485618,0.03712519925416833,0
9,9,Michael Irvin,0.0,0.025974025299375966,0.025974025299375966,0.03571394240058493,0.039293489535439194,0
9,9,Joanna Krupa,27.0,2.5974025299375966e-08,2.5974025299375966e-08,2.406708941090472e-09,1.9396383197920564e-09,1
9,9,Kathy Ireland,0.0,0.025974025299375966,0.025974025299375966,0.03790638429748172,0.03859499493642679,0
9,9,Tom DeLay,0.0,0.025974025299375966,0.025974025299375966,0.04095228922095122,0.04072022574905268,0
9,9,Macy Gray,0.0,0.025974025299375966,0.025974025299375966,0.03708108321637269,0.03679689434057824,0
9,9,Aaron Carter,0.0,0.025974025299375966,0.025974025299375966,0.04165709957274509,0.03489238849332137,0
9,9,Mya,28.9999,0.2727272656434477,0.2727272656434477,0.019056986162911252,0.015387797207707764,0
9,9,Donny Osmond,24.666600000000003,0.19480518974531977,0.19480518974531977,0.011837200342443056,0.009568882248331592,0
9,9,Kelly Osbourne,25.9998,0.22077921504469572,0.22077921504469572,0.01493543597469946,0.011508520568123652,0
9,10,Ashley Hamiliton,0.0,2.5641024983563464e-08,2.5641024983563464e-08,1.9041268807187483e-09,1.9341847380601784e-09,1
9,10,Debi Mazar,0.0,0.025641024983563465,0.025641024983563465,0.0398408757154543,0.043234260121878254,0
9,10,Melissa Joan Hart,0.0,0.025641024983563465,0.025641024983563465,0.04156657573914738,0.03985701431769932,0
9,10,Mark Dacascos,0.0,0.025641024983563465,0.025641024983563465,0.04023074939147697,0.03907632926490136,0
9,10,Chuck Liddell,0.0,0.025641024983563465,0.025641024983563465,0.03986950540792724,0.03802210363718936,0
9,10,Natalie Coughlin,0.0,0.025641024983563465,0.025641024983563465,0.03887035411085781,0.040809571457502046,0
9,10,Louie Vito,0.0,0.025641024983563465,0.025641024983563465,0.037325456008965585,0.0432154824320021,0
9,10,Michael Irvin,0.0,0.025641024983563465,0.025641024983563465,0.0371818817611192,0.03881930511806018,0
9,10,Joanna Krupa,0.0,0.025641024983563465,0.025641024983563465,0.045600908500136955,0.03780892404794409,0
9,10,Kathy Ireland,0.0,0.025641024983563465,0.025641024983563465,0.03722004781543516,0.04086420043395416,0
9,10,Tom DeLay,0.0,0.025641024983563465,0.025641024983563465,0.04115989711684282,0.036130927942450375,0
9,10,Macy Gray,0.0,0.025641024983563465,0.025641024983563465,0.037008131512114385,0.03911738705873331,0
9,10,Aaron Carter,0.0,0.025641024983563465,0.025641024983563465,0.038952290030961574,0.036651734414336605,0
9,10,Mya,28.333199999999998,0.2307692248520712,0.2307692248520712,0.014491805454461782,0.013405166173587788,0
9,10,Donny Osmond,28.9998,0.25641024983563465,0.25641024983563465,0.01565641168363372,0.015302087299921397,0
9,10,Kelly Osbourne,25.2222,0.20512819986850772,0.20512819986850772,0.01206377318594043,0.011520643460782853,0
10,1,Aiden Turner,15.0,0.09090900000009092,0.030769230295857996,1.3877787807814457e-17,0.0,0
10,1,Shannen Doherty,18.0,0.09090900000009092,0.07692307573964499,1.3877787807814457e-17,0.012551432455744816,0
10,1,Niecy Nash,18.0,0.09090900000009092,0.07692307573964499,1.3877787807814457e-17,0.012292297875772759,0
10,1,Buzz Aldrin,14.0,0.09090900000009092,1.5384615147929e-08,1.3877787807814457e-17,3.308722450212111e-24,1
10,1,Chad Ochocinco,18.0,0.09090900000009092,0.07692307573964499,1.3877787807814457e-17,0.012445383449244366,0
10,1,Evan Lysacek,23.0,0.09090900000009092,0.15384615147928998,1.3877787807814457e-17,0.0,0
10,1,Pamela Anderson,21.0,0.09090900000009092,0.1307692287573965,1.3877787807814457e-17,0.007636722126198653,0
10,1,Nicole Scherzinger,25.0,0.09090900000009092,0.16923076662721898,1.3877787807814457e-17,2.7755575615628914e-17,0
10,1,Erin Andrews,21.0,0.09090900000009092,0.1307692287573965,1.3877787807814457e-17,0.007636722126198652,0
10,1,Kate Gosselin,16.0,0.09090900000009092,0.04615384544378699,1.3877787807814457e-17,6.938893903907228e-18,0
10,1,Jake Pavelka,20.0,0.09090900000009092,0.10769230603550299,1.3877787807814457e-17,1.3877787807814457e-17,0
10,2,Aiden Turner,19.0,0.09567814082293274,0.06611570138651733,0.008406223073947392,0.0005304769704191629,0
10,2,Shannen Doherty,20.0,0.0682970862106795,1.6528925346629332e-08,0.004024747863096982,1.326192426047901e-10,1
10,2,Niecy Nash,21.0,0.09090368635800998,0.11570247742640534,0.0003660198886952764,0.0009283346982335384,0
10,2,Buzz Aldrin,12.0,0.10465942980786627,0.016528925346629333,0.0040261555358191824,0.00013261924260479072,0
10,2,Chad Ochocinco,16.0,0.09515474327249551,0.049586776039888,0.014758168918547485,0.0003978577278143722,0
10,2,Evan Lysacek,24.0,0.09090369375036865,0.16528925346629333,0.0003656643714408813,0.0013261924260479143,0
10,2,Pamela Anderson,22.0,0.09090368662188143,0.13223140277303466,0.0003657026225217215,0.0010609539408383258,0
10,2,Nicole Scherzinger,28.0,0.09090368662188182,0.18181817881292267,0.0003657026230048697,0.0014588116686527015,0
10,2,Erin Andrews,23.0,0.0909036819580829,0.148760328119664,0.0003679775046073542,0.0011935731834431134,0
10,2,Kate Gosselin,15.0,0.09100688414799567,0.033057850693258665,0.003612868296865217,0.00026523848520958144,0
10,2,Jake Pavelka,20.0,0.09068428042880561,0.09090908940646134,0.00728134488006464,0.007294058475882753,0
10,3,Aiden Turner,20.0,0.09090957123681774,0.0703124989013672,0.00014761291628430617,0.007711851554035485,0
10,3,Shannen Doherty,0.0,0.12290815167719756,0.015624999755859379,0.0007176160007238876,0.0,0
10,3,Niecy Nash,21.0,0.09090961934465841,0.10937499829101566,0.00014760920307788018,0.012747548584801514,0
10,3,Buzz Aldrin,13.0,0.05890439384318904,1.562499975585938e-08,0.0008839422704671353,0.0,1
10,3,Chad Ochocinco,20.0,0.09090960873844575,0.0703124989013672,0.00014761447673471316,0.007711851554035485,0
