season,week,celebrity_name,ballroom_partner,partner_total_seasons,partner_avg_placement,partner_final_rate,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,age_group,results,placement,week_total_judge,season_total_weeks,weekly_contestant_count,weekly_sum_judge,weekly_mean_judge,weekly_std_judge,judge_pct,judge_share,judge_zscore,rank_pct,popularity_deviation,judge_rank_interaction,judge_popularity_interaction,rank_popularity_interaction,cumulative_weeks,relative_cumulative_weeks,week_total_judge_change,week_total_judge_trend,survival_advantage,weekly_judge_rank,weekly_judge_rank_pct,weekly_judge_share_rank,weekly_judge_share_rank_pct
5,9,Jennie Garth,Derek Hough,17,2.9411764705882355,0.5294117647058824,Actor/Actress,Illinois,United States,35,35-44,Eliminated Week 9,4,29.0,10,4,117.0,29.25,0.9574271077563382,0.9666666666666667,0.24786324786324787,-0.26111648393354675,0.5,-0.4666666666666667,0.48333333333333334,-0.45111111111111113,-0.23333333333333334,9,0.9,4.0,27.0,0.0,3,0.75,3,0.75
5,1,Josie Maran,Alec Mazo,5,8.4,0.2,Model,California,United States,29,25-34,Eliminated Week 1,12,16.0,10,12,257.0,21.416666666666668,2.937479851639476,0.6153846153846154,0.0622568093385214,-1.8439842791239913,0.08333333333333337,-0.532051282051282,0.05128205128205131,-0.32741617357001973,-0.04433760683760686,1,0.1,0.0,16.0,0.0,12,1.0,12,1.0
5,1,Marie Osmond,Jonathan Roberts,7,8.714285714285714,0.14285714285714285,Singer/Rapper,Utah,United States,47,45-54,3rd Place,3,21.0,10,12,257.0,21.416666666666668,2.937479851639476,0.8076923076923077,0.08171206225680934,-0.1418449445479997,0.6666666666666667,-0.14102564102564097,0.5384615384615385,-0.11390532544378694,-0.09401709401709399,1,0.1,0.0,21.0,0.0,5,0.4166666666666667,5,0.4166666666666667
5,2,Marie Osmond,Jonathan Roberts,7,8.714285714285714,0.14285714285714285,Singer/Rapper,Utah,United States,47,45-54,3rd Place,3,24.0,10,11,238.0,21.636363636363637,3.384456448906598,0.8888888888888888,0.10084033613445378,0.6983799021553294,0.8181818181818181,-0.07070707070707072,0.7272727272727272,-0.06285072951739619,-0.05785123966942149,2,0.2,3.0,22.5,0.0,3,0.2727272727272727,3,0.2727272727272727
5,3,Marie Osmond,Jonathan Roberts,7,8.714285714285714,0.14285714285714285,Singer/Rapper,Utah,United States,47,45-54,3rd Place,3,26.0,10,10,239.0,23.9,3.2812599206199233,0.9629629629629629,0.1087866108786611,0.6399980650125552,0.7,-0.26296296296296295,0.674074074074074,-0.2532235939643347,-0.18407407407407406,3,0.3,2.0,25.0,0.0,4,0.4,4,0.4
5,4,Marie Osmond,Jonathan Roberts,7,8.714285714285714,0.14285714285714285,Singer/Rapper,Utah,United States,47,45-54,3rd Place,3,26.0,10,9,234.0,26.0,2.345207879911715,0.8666666666666667,0.1111111111111111,0.0,0.5555555555555556,-0.3111111111111111,0.4814814814814815,-0.26962962962962966,-0.17283950617283952,4,0.4,0.0,26.0,0.0,5,0.5555555555555556,5,0.5555555555555556
5,5,Marie Osmond,Jonathan Roberts,7,8.714285714285714,0.14285714285714285,Singer/Rapper,Utah,United States,47,45-54,3rd Place,3,21.0,10,8,199.0,24.875,2.9970223317724645,0.7241379310344828,0.10552763819095477,-1.292949992037027,0.25,-0.47413793103448276,0.1810344827586207,-0.34334126040428065,-0.11853448275862069,5,0.5,-5.0,23.5,0.0,7,0.875,7,0.875
5,6,Marie Osmond,Jonathan Roberts,7,8.714285714285714,0.14285714285714285,Singer/Rapper,Utah,United States,47,45-54,3rd Place,3,23.0,10,7,180.0,25.714285714285715,2.811540841738193,0.7666666666666667,0.12777777777777777,-0.9654086022835966,0.2857142857142857,-0.480952380952381,0.21904761904761905,-0.3687301587301588,-0.13741496598639458,6,0.6,2.0,22.0,0.0,6,0.8571428571428571,6,0.8571428571428571
5,7,Marie Osmond,Jonathan Roberts,7,8.714285714285714,0.14285714285714285,Singer/Rapper,Utah,United States,47,45-54,3rd Place,3,26.0,10,6,156.0,26.0,0.7071067811865472,0.9629629629629629,0.16666666666666666,0.0,0.6666666666666667,-0.29629629629629617,0.6419753086419754,-0.28532235939643336,-0.1975308641975308,7,0.7,3.0,24.5,0.0,3,0.5,3,0.5
5,8,Marie Osmond,Jonathan Roberts,7,8.714285714285714,0.14285714285714285,Singer/Rapper,Utah,United States,47,45-54,3rd Place,3,24.5,10,5,131.5,26.3,1.8234582528810475,0.8596491228070176,0.18631178707224336,-0.9871352947927473,0.19999999999999996,-0.6596491228070176,0.17192982456140346,-0.5670667897814713,-0.13192982456140348,8,0.8,-1.5,25.25,0.0,5,1.0,5,1.0
5,9,Marie Osmond,Jonathan Roberts,7,8.714285714285714,0.14285714285714285,Singer/Rapper,Utah,United States,47,45-54,3rd Place,3,28.0,10,4,117.0,29.25,0.9574271077563382,0.9333333333333333,0.23931623931623933,-1.3055824196677337,0.25,-0.6833333333333333,0.23333333333333334,-0.6377777777777778,-0.17083333333333334,9,0.9,3.5,26.25,0.0,4,1.0,4,1.0
5,10,Marie Osmond,Jonathan Roberts,7,8.714285714285714,0.14285714285714285,Singer/Rapper,Utah,United States,47,45-54,3rd Place,3,23.0,10,3,79.3331,26.444366666666667,2.9875606309049756,0.8117685259695341,0.2899168190830813,-1.1529026828899263,0.33333333333333337,-0.4784351926362007,0.2705895086565114,-0.3883786310982387,-0.15947839754540025,10,1.0,-5.0,25.5,0.0,3,1.0,3,1.0
5,1,Mark Cuban,Kym Johnson,14,6.285714285714286,0.2857142857142857,TV Personality,Pennsylvania,United States,49,45-54,Eliminated Week 5,8,21.0,10,12,257.0,21.416666666666668,2.937479851639476,0.8076923076923077,0.08171206225680934,-0.1418449445479997,0.6666666666666667,-0.14102564102564097,0.5384615384615385,-0.11390532544378694,-0.09401709401709399,1,0.1,0.0,21.0,0.0,5,0.4166666666666667,5,0.4166666666666667
5,2,Mark Cuban,Kym Johnson,14,6.285714285714286,0.2857142857142857,TV Personality,Pennsylvania,United States,49,45-54,Eliminated Week 5,8,18.0,10,11,238.0,21.636363636363637,3.384456448906598,0.6666666666666666,0.07563025210084033,-1.074430618700507,0.18181818181818177,-0.48484848484848486,0.12121212121212117,-0.3232323232323232,-0.08815426997245177,2,0.2,-3.0,19.5,0.0,10,0.9090909090909091,10,0.9090909090909091
5,3,Mark Cuban,Kym Johnson,14,6.285714285714286,0.2857142857142857,TV Personality,Pennsylvania,United States,49,45-54,Eliminated Week 5,8,20.0,10,10,239.0,23.9,3.2812599206199233,0.7407407407407407,0.08368200836820083,-1.1885678350233155,0.19999999999999996,-0.5407407407407407,0.1481481481481481,-0.4005486968449931,-0.10814814814814812,3,0.3,2.0,19.0,0.0,9,0.9,9,0.9
5,4,Mark Cuban,Kym Johnson,14,6.285714285714286,0.2857142857142857,TV Personality,Pennsylvania,United States,49,45-54,Eliminated Week 5,8,22.0,10,9,234.0,26.0,2.345207879911715,0.7333333333333333,0.09401709401709402,-1.7056057308448833,0.11111111111111116,-0.6222222222222221,0.08148148148148152,-0.4562962962962962,-0.06913580246913582,4,0.4,2.0,21.0,0.0,9,1.0,9,1.0
5,5,Mark Cuban,Kym Johnson,14,6.285714285714286,0.2857142857142857,TV Personality,Pennsylvania,United States,49,45-54,Eliminated Week 5,8,21.0,10,8,199.0,24.875,2.9970223317724645,0.7241379310344828,0.10552763819095477,-1.292949992037027,0.25,-0.47413793103448276,0.1810344827586207,-0.34334126040428065,-0.11853448275862069,5,0.5,-1.0,21.5,0.0,7,0.875,7,0.875
5,1,Mel B,Maksim Chmerkoskiy,17,6.0,0.29411764705882354,Singer/Rapper,Unknown,England,32,25-34,2nd Place,2,24.0,10,12,257.0,21.416666666666668,2.937479851639476,0.9230769230769231,0.0933852140077821,0.8794386561975952,0.8333333333333334,-0.08974358974358976,0.7692307692307693,-0.08284023668639055,-0.0747863247863248,1,0.1,0.0,24.0,0.0,3,0.25,3,0.25
5,2,Mel B,Maksim Chmerkoskiy,17,6.0,0.29411764705882354,Singer/Rapper,Unknown,England,32,25-34,2nd Place,2,23.0,10,11,238.0,21.636363636363637,3.384456448906598,0.8518518518518519,0.09663865546218488,0.40291148201269,0.7272727272727273,-0.12457912457912457,0.6195286195286196,-0.10612295797480982,-0.09060299969390878,2,0.2,-1.0,23.5,0.0,4,0.36363636363636365,4,0.36363636363636365
5,3,Mel B,Maksim Chmerkoskiy,17,6.0,0.29411764705882354,Singer/Rapper,Unknown,England,32,25-34,2nd Place,2,27.0,10,10,239.0,23.9,3.2812599206199233,1.0,0.11297071129707113,0.944759048351867,1.0,0.0,1.0,0.0,0.0,3,0.3,4.0,25.0,0.0,1,0.1,1,0.1
5,4,Mel B,Maksim Chmerkoskiy,17,6.0,0.29411764705882354,Singer/Rapper,Unknown,England,32,25-34,2nd Place,2,26.0,10,9,234.0,26.0,2.345207879911715,0.8666666666666667,0.1111111111111111,0.0,0.5555555555555556,-0.3111111111111111,0.4814814814814815,-0.26962962962962966,-0.17283950617283952,4,0.4,-1.0,26.5,0.0,5,0.5555555555555556,5,0.5555555555555556
5,5,Mel B,Maksim Chmerkoskiy,17,6.0,0.29411764705882354,Singer/Rapper,Unknown,England,32,25-34,2nd Place,2,29.0,10,8,199.0,24.875,2.9970223317724645,1.0,0.1457286432160804,1.3763661205555449,1.0,0.0,1.0,0.0,0.0,5,0.5,3.0,27.5,0.0,1,0.125,1,0.125
5,6,Mel B,Maksim Chmerkoskiy,17,6.0,0.29411764705882354,Singer/Rapper,Unknown,England,32,25-34,2nd Place,2,30.0,10,7,180.0,25.714285714285715,2.811540841738193,1.0,0.16666666666666666,1.5243293720267304,1.0,0.0,1.0,0.0,0.0,6,0.6,1.0,29.5,0.0,1,0.14285714285714285,1,0.14285714285714285
5,7,Mel B,Maksim Chmerkoskiy,17,6.0,0.29411764705882354,Singer/Rapper,Unknown,England,32,25-34,2nd Place,2,27.0,10,6,156.0,26.0,0.7071067811865472,1.0,0.17307692307692307,1.4142135623730956,1.0,0.0,1.0,0.0,0.0,7,0.7,-3.0,28.5,0.0,1,0.16666666666666666,1,0.16666666666666666
5,8,Mel B,Maksim Chmerkoskiy,17,6.0,0.29411764705882354,Singer/Rapper,Unknown,England,32,25-34,2nd Place,2,28.0,10,5,131.5,26.3,1.8234582528810475,0.9824561403508771,0.21292775665399238,0.9322944450820383,0.8,-0.1824561403508771,0.7859649122807018,-0.17925515543244064,-0.1459649122807017,8,0.8,1.0,27.5,0.0,2,0.4,2,0.4
5,9,Mel B,Maksim Chmerkoskiy,17,6.0,0.29411764705882354,Singer/Rapper,Unknown,England,32,25-34,2nd Place,2,30.0,10,4,117.0,29.25,0.9574271077563382,1.0,0.2564102564102564,0.7833494518006402,1.0,0.0,1.0,0.0,0.0,9,0.9,2.0,29.0,0.0,1,0.25,1,0.25
5,10,Mel B,Maksim Chmerkoskiy,17,6.0,0.29411764705882354,Singer/Rapper,Unknown,England,32,25-34,2nd Place,2,28.333199999999998,10,3,79.3331,26.444366666666667,2.9875606309049756,1.0,0.35714222688890257,0.6322326361494379,1.0,0.0,1.0,0.0,0.0,10,1.0,-1.666800000000002,29.1666,0.0,1,0.3333333333333333,1,0.3333333333333333
5,1,Sabrina Bryan,Mark Ballas,21,5.190476190476191,0.47619047619047616,Actor/Actress,California,United States,23,<25,Eliminated Week 6,7,26.0,10,12,257.0,21.416666666666668,2.937479851639476,1.0,0.10116731517509728,1.5602943900279918,1.0,0.0,1.0,0.0,0.0,1,0.1,0.0,26.0,0.0,1,0.08333333333333333,1,0.08333333333333333
5,2,Sabrina Bryan,Mark Ballas,21,5.190476190476191,0.47619047619047616,Actor/Actress,California,United States,23,<25,Eliminated Week 6,7,26.0,10,11,238.0,21.636363636363637,3.384456448906598,0.9629629629629629,0.1092436974789916,1.2893167424406082,0.9090909090909091,-0.05387205387205385,0.8754208754208753,-0.051876792617533335,-0.04897459442913986,2,0.2,0.0,26.0,0.0,2,0.18181818181818182,2,0.18181818181818182
5,3,Sabrina Bryan,Mark Ballas,21,5.190476190476191,0.47619047619047616,Actor/Actress,California,United States,23,<25,Eliminated Week 6,7,27.0,10,10,239.0,23.9,3.2812599206199233,1.0,0.11297071129707113,0.944759048351867,1.0,0.0,1.0,0.0,0.0,3,0.3,1.0,26.5,0.0,1,0.1,1,0.1
5,4,Sabrina Bryan,Mark Ballas,21,5.190476190476191,0.47619047619047616,Actor/Actress,California,United States,23,<25,Eliminated Week 6,7,30.0,10,9,234.0,26.0,2.345207879911715,1.0,0.1282051282051282,1.7056057308448833,1.0,0.0,1.0,0.0,0.0,4,0.4,3.0,28.5,0.0,1,0.1111111111111111,1,0.1111111111111111
5,5,Sabrina Bryan,Mark Ballas,21,5.190476190476191,0.47619047619047616,Actor/Actress,California,United States,23,<25,Eliminated Week 6,7,28.0,10,8,199.0,24.875,2.9970223317724645,0.9655172413793104,0.1407035175879397,1.0427016064814734,0.875,-0.09051724137931039,0.8448275862068966,-0.08739595719381693,-0.07920258620689659,5,0.5,-2.0,29.0,0.0,2,0.25,2,0.25
5,6,Sabrina Bryan,Mark Ballas,21,5.190476190476191,0.47619047619047616,Actor/Actress,California,United States,23,<25,Eliminated Week 6,7,25.0,10,7,180.0,25.714285714285715,2.811540841738193,0.8333333333333334,0.1388888888888889,-0.25405489533778886,0.5714285714285714,-0.261904761904762,0.47619047619047616,-0.2182539682539683,-0.14965986394557826,6,0.6,-3.0,26.5,0.0,4,0.5714285714285714,4,0.5714285714285714
5,1,Wayne Newton,Cheryl Burke,25,5.8,0.32,Singer/Rapper,Virginia,United States,65,65+,Eliminated Week 3,10,19.0,10,12,257.0,21.416666666666668,2.937479851639476,0.7307692307692307,0.07392996108949416,-0.8227006783783963,0.25,-0.4807692307692307,0.18269230769230768,-0.3513313609467455,-0.12019230769230768,1,0.1,0.0,19.0,0.0,10,0.8333333333333334,10,0.8333333333333334
5,2,Wayne Newton,Cheryl Burke,25,5.8,0.32,Singer/Rapper,Virginia,United States,65,65+,Eliminated Week 3,10,15.0,10,11,238.0,21.636363636363637,3.384456448906598,0.5555555555555556,0.06302521008403361,-1.9608358791284253,0.09090909090909094,-0.46464646464646464,0.050505050505050525,-0.25813692480359146,-0.04224058769513316,2,0.2,-4.0,17.0,0.0,11,1.0,11,1.0
5,3,Wayne Newton,Cheryl Burke,25,5.8,0.32,Singer/Rapper,Virginia,United States,65,65+,Eliminated Week 3,10,18.0,10,10,239.0,23.9,3.2812599206199233,0.6666666666666666,0.07531380753138076,-1.798089801701939,0.09999999999999998,-0.5666666666666667,0.06666666666666665,-0.37777777777777777,-0.05666666666666665,3,0.3,3.0,16.5,0.0,10,1.0,10,1.0
6,1,Adam Carolla,Julianne Hough,5,4.2,0.4,Radio Personality,California,United States,43,35-44,Eliminated Week 4,9,15.0,10,12,243.0,20.25,3.8641710859922056,0.5555555555555556,0.06172839506172839,-1.358635495988127,0.16666666666666663,-0.38888888888888895,0.09259259259259257,-0.21604938271604943,-0.06481481481481481,1,0.1,0.0,15.0,0.0,11,0.9166666666666666,11,0.9166666666666666
6,2,Adam Carolla,Julianne Hough,5,4.2,0.4,Radio Personality,California,United States,43,35-44,Eliminated Week 4,9,19.0,10,12,257.0,21.416666666666668,4.2094770423054895,0.7037037037037037,0.07392996108949416,-0.5741014008103684,0.33333333333333337,-0.37037037037037035,0.23456790123456794,-0.2606310013717421,-0.1234567901234568,2,0.2,4.0,17.0,0.0,9,0.75,9,0.75
6,3,Adam Carolla,Julianne Hough,5,4.2,0.4,Radio Personality,California,United States,43,35-44,Eliminated Week 4,9,21.0,10,10,228.0,22.8,2.6161889160464775,0.7777777777777778,0.09210526315789473,-0.6880237084407949,0.5,-0.2777777777777778,0.3888888888888889,-0.2160493827160494,-0.1388888888888889,3,0.3,2.0,20.0,0.0,6,0.6,6,0.6
6,4,Adam Carolla,Julianne Hough,5,4.2,0.4,Radio Personality,California,United States,43,35-44,Eliminated Week 4,9,19.0,10,9,225.0,25.0,3.3541019662496847,0.6551724137931034,0.08444444444444445,-1.7888543819998317,0.11111111111111116,-0.5440613026819923,0.07279693486590041,-0.35645395692958115,-0.06045125585355472,4,0.4,-2.0,20.0,0.0,9,1.0,9,1.0
6,1,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,21.0,10,12,243.0,20.25,3.8641710859922056,0.7777777777777778,0.08641975308641975,0.19409078514116102,0.5833333333333333,-0.19444444444444453,0.45370370370370366,-0.15123456790123463,-0.11342592592592596,1,0.1,0.0,21.0,0.0,6,0.5,6,0.5
6,2,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,20.0,10,12,257.0,21.416666666666668,4.2094770423054895,0.7407407407407407,0.07782101167315175,-0.33654220047504363,0.41666666666666663,-0.32407407407407407,0.30864197530864196,-0.2400548696844993,-0.13503086419753085,2,0.2,-1.0,20.5,0.0,8,0.6666666666666666,8,0.6666666666666666
6,3,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,25.0,10,10,228.0,22.8,2.6161889160464775,0.9259259259259259,0.10964912280701754,0.840917865872082,0.8,-0.12592592592592589,0.7407407407407408,-0.11659807956104248,-0.10074074074074071,3,0.3,5.0,22.5,0.0,3,0.3,3,0.3
6,4,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,26.0,10,9,225.0,25.0,3.3541019662496847,0.896551724137931,0.11555555555555555,0.29814239699997197,0.6666666666666667,-0.2298850574712643,0.5977011494252874,-0.2061038446294094,-0.1532567049808429,4,0.4,1.0,25.5,0.0,4,0.4444444444444444,4,0.4444444444444444
6,5,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,23.0,10,8,196.0,24.5,2.8284271247461885,0.7931034482758621,0.11734693877551021,-0.5303300858899109,0.5,-0.2931034482758621,0.39655172413793105,-0.23246135552913202,-0.14655172413793105,5,0.5,-3.0,24.5,0.0,5,0.625,5,0.625
6,6,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,27.0,10,7,180.0,25.714285714285715,2.9840847683606286,0.9,0.15,0.43085715906811173,0.7142857142857143,-0.18571428571428572,0.6428571428571429,-0.16714285714285715,-0.1326530612244898,6,0.6,4.0,25.0,0.0,3,0.42857142857142855,3,0.42857142857142855
6,7,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,23.0,10,6,154.5,25.75,1.5732132722552274,0.8363636363636363,0.1488673139158576,-1.7480147469502525,0.16666666666666663,-0.6696969696969697,0.13939393939393935,-0.5601101928374655,-0.11161616161616159,7,0.7,-4.0,25.0,0.0,6,1.0,6,1.0
6,8,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,28.5,10,5,133.5,26.7,1.3509256086106296,1.0,0.21348314606741572,1.33241977835569,1.0,0.0,1.0,0.0,0.0,8,0.8,5.5,25.75,0.0,1,0.2,1,0.2
6,9,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,28.0,10,4,110.0,27.5,1.080123449734643,0.9824561403508771,0.2545454545454545,0.4629100498862759,0.75,-0.23245614035087714,0.7368421052631579,-0.22837796244998454,-0.17434210526315785,9,0.9,-0.5,28.25,0.0,2,0.5,2,0.5
6,10,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,26.0,10,3,84.5,28.166666666666668,2.02072594216369,0.8666666666666667,0.3076923076923077,-1.07222192849502,0.33333333333333337,-0.5333333333333333,0.2888888888888889,-0.46222222222222226,-0.17777777777777778,10,1.0,-2.0,27.0,0.0,3,1.0,3,1.0
6,1,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.18181818181818182,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,22.0,10,12,243.0,20.25,3.8641710859922056,0.8148148148148148,0.09053497942386832,0.452878498662709,0.75,-0.06481481481481477,0.611111111111111,-0.05281207133058981,-0.04861111111111108,1,0.1,0.0,22.0,0.0,4,0.3333333333333333,4,0.3333333333333333
6,2,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.18181818181818182,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,27.0,10,12,257.0,21.416666666666668,4.2094770423054895,1.0,0.10505836575875487,1.3263722018722295,1.0,0.0,1.0,0.0,0.0,2,0.2,5.0,24.5,0.0,1,0.08333333333333333,1,0.08333333333333333
6,3,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.18181818181818182,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,23.0,10,10,228.0,22.8,2.6161889160464775,0.8518518518518519,0.10087719298245613,0.07644707871564357,0.6,-0.2518518518518519,0.5111111111111111,-0.21454046639231827,-0.1511111111111111,3,0.3,-4.0,25.0,0.0,5,0.5,5,0.5
6,4,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.18181818181818182,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,29.0,10,9,225.0,25.0,3.3541019662496847,1.0,0.1288888888888889,1.1925695879998879,1.0,0.0,1.0,0.0,0.0,4,0.4,6.0,26.0,0.0,1,0.1111111111111111,1,0.1111111111111111
6,5,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.18181818181818182,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,27.0,10,8,196.0,24.5,2.8284271247461885,0.9310344827586207,0.1377551020408163,0.8838834764831849,0.875,-0.05603448275862066,0.814655172413793,-0.052170035671819236,-0.04903017241379308,5,0.5,-2.0,28.0,0.0,2,0.25,2,0.25
6,6,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.18181818181818182,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,24.0,10,7,180.0,25.714285714285715,2.9840847683606286,0.8,0.13333333333333333,-0.5744762120908165,0.4285714285714286,-0.37142857142857144,0.3428571428571429,-0.29714285714285715,-0.15918367346938778,6,0.6,-3.0,25.5,0.0,5,0.7142857142857143,5,0.7142857142857143
6,7,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.18181818181818182,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,27.5,10,6,154.5,25.75,1.5732132722552274,1.0,0.1779935275080906,1.1123730207865243,1.0,0.0,1.0,0.0,0.0,7,0.7,3.5,25.75,0.0,1,0.16666666666666666,1,0.16666666666666666
6,8,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.18181818181818182,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,26.0,10,5,133.5,26.7,1.3509256086106296,0.9122807017543859,0.1947565543071161,-0.5181632471383232,0.4,-0.5122807017543859,0.3649122807017544,-0.46734379809172044,-0.20491228070175438,8,0.8,-1.5,26.75,0.0,4,0.8,4,0.8
6,9,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.18181818181818182,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,27.5,10,4,110.0,27.5,1.080123449734643,0.9649122807017544,0.25,0.0,0.5,-0.4649122807017544,0.4824561403508772,-0.44859956909818405,-0.2324561403508772,9,0.9,1.5,26.75,0.0,3,0.75,3,0.75
6,10,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.18181818181818182,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,28.5,10,3,84.5,28.166666666666668,2.02072594216369,0.95,0.33727810650887574,0.16495721976846395,0.6666666666666667,-0.2833333333333332,0.6333333333333334,-0.26916666666666655,-0.18888888888888883,10,1.0,1.0,28.0,0.0,2,0.6666666666666666,2,0.6666666666666666
6,1,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.47619047619047616,Athlete,California,United States,36,35-44,1st Place,1,27.0,10,12,243.0,20.25,3.8641710859922056,1.0,0.1111111111111111,1.7468170662704492,1.0,0.0,1.0,0.0,0.0,1,0.1,0.0,27.0,0.0,1,0.08333333333333333,1,0.08333333333333333
6,2,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.47619047619047616,Athlete,California,United States,36,35-44,1st Place,1,27.0,10,12,257.0,21.416666666666668,4.2094770423054895,1.0,0.10505836575875487,1.3263722018722295,1.0,0.0,1.0,0.0,0.0,2,0.2,0.0,27.0,0.0,1,0.08333333333333333,1,0.08333333333333333
6,3,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.47619047619047616,Athlete,California,United States,36,35-44,1st Place,1,27.0,10,10,228.0,22.8,2.6161889160464775,1.0,0.11842105263157894,1.6053886530285204,1.0,0.0,1.0,0.0,0.0,3,0.3,0.0,27.0,0.0,1,0.1,1,0.1
6,4,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.47619047619047616,Athlete,California,United States,36,35-44,1st Place,1,29.0,10,9,225.0,25.0,3.3541019662496847,1.0,0.1288888888888889,1.1925695879998879,1.0,0.0,1.0,0.0,0.0,4,0.4,2.0,28.0,0.0,1,0.1111111111111111,1,0.1111111111111111
6,5,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.47619047619047616,Athlete,California,United States,36,35-44,1st Place,1,29.0,10,8,196.0,24.5,2.8284271247461885,1.0,0.14795918367346939,1.5909902576697328,1.0,0.0,1.0,0.0,0.0,5,0.5,0.0,29.0,0.0,1,0.125,1,0.125
6,6,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.47619047619047616,Athlete,California,United States,36,35-44,1st Place,1,30.0,10,7,180.0,25.714285714285715,2.9840847683606286,1.0,0.16666666666666666,1.43619053022704,1.0,0.0,1.0,0.0,0.0,6,0.6,1.0,29.5,0.0,1,0.14285714285714285,1,0.14285714285714285
6,7,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.47619047619047616,Athlete,California,United States,36,35-44,1st Place,1,27.0,10,6,154.5,25.75,1.5732132722552274,0.9818181818181818,0.17475728155339806,0.7945521577046601,0.8333333333333334,-0.14848484848484844,0.8181818181818182,-0.1457851239669421,-0.1237373737373737,7,0.7,-3.0,28.5,0.0,2,0.3333333333333333,2,0.3333333333333333
6,8,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.47619047619047616,Athlete,California,United States,36,35-44,1st Place,1,27.5,10,5,133.5,26.7,1.3509256086106296,0.9649122807017544,0.20599250936329588,0.5921865681580847,0.8,-0.16491228070175434,0.7719298245614036,-0.1591258848876577,-0.13192982456140348,8,0.8,0.5,27.25,0.0,2,0.4,2,0.4
6,9,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.47619047619047616,Athlete,California,United States,36,35-44,1st Place,1,28.5,10,4,110.0,27.5,1.080123449734643,1.0,0.2590909090909091,0.9258200997725518,1.0,0.0,1.0,0.0,0.0,9,0.9,1.0,28.0,0.0,1,0.25,1,0.25
6,10,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.47619047619047616,Athlete,California,United States,36,35-44,1st Place,1,30.0,10,3,84.5,28.166666666666668,2.02072594216369,1.0,0.35502958579881655,0.9072647087265543,1.0,0.0,1.0,0.0,0.0,10,1.0,1.5,29.25,0.0,1,0.3333333333333333,1,0.3333333333333333
