season,week,celebrity_name,ballroom_partner,partner_total_seasons,partner_avg_placement,partner_final_rate,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,age_group,results,placement,week_total_judge,season_total_weeks,weekly_contestant_count,weekly_sum_judge,weekly_mean_judge,weekly_std_judge,judge_pct,judge_share,judge_zscore,rank_pct,popularity_deviation,judge_rank_interaction,judge_popularity_interaction,rank_popularity_interaction,cumulative_weeks,relative_cumulative_weeks,week_total_judge_change,week_total_judge_trend,survival_advantage,weekly_judge_rank,weekly_judge_rank_pct,weekly_judge_share_rank,weekly_judge_share_rank_pct,composite_attractiveness,elimination_week,is_eliminated_this_week,fan_votes_relative,fan_votes_rank,certainty
7,5,Maurice Greene,Cheryl Burke,25,5.8,0.32,Athlete,Kansas,United States,34,25-34,Eliminated Week 8,5,27.0,10,8,195.0,24.375,3.2923070504261465,0.9310344827586208,0.1384615384615384,0.7973132395595447,0.75,-0.1810344827586206,0.6982758620689655,-0.1685493460166468,-0.1357758620689655,5,0.5,7.0,23.5,0.0,3,0.375,3,0.375,0.8522149821259863,8.0,False,0.8668267439921717,4,0.36907628450959806
7,6,Maurice Greene,Cheryl Burke,25,5.8,0.32,Athlete,Kansas,United States,34,25-34,Eliminated Week 8,5,21.0,10,7,160.0,22.857142857142858,4.017817460121496,0.7777777777777778,0.13125,-0.4622267874476056,0.2857142857142857,-0.4920634920634921,0.2222222222222222,-0.3827160493827161,-0.1405895691609977,6,0.6,-6.0,24.0,0.0,6,0.8571428571428571,6,0.8571428571428571,0.2661915285527664,8.0,False,0.22202744550063247,6,0.4265005453430196
7,7,Maurice Greene,Cheryl Burke,25,5.8,0.32,Athlete,Kansas,United States,34,25-34,Eliminated Week 8,5,25.0,10,6,147.0,24.5,3.146426544510455,0.8333333333333334,0.1700680272108843,0.158910431540932,0.8333333333333334,0.0,0.6944444444444445,0.0,0.0,7,0.7,4.0,23.0,0.0,2,0.3333333333333333,2,0.3333333333333333,0.8881337248332647,8.0,False,0.9277574707724939,3,0.36505253718440356
7,8,Maurice Greene,Cheryl Burke,25,5.8,0.32,Athlete,Kansas,United States,34,25-34,Eliminated Week 8,5,24.0,10,5,127.5,25.5,1.6583123951777,0.8727272727272727,0.188235294117647,-0.9045340337332908,0.4,-0.4727272727272726,0.3490909090909091,-0.4125619834710743,-0.1890909090909091,8,0.8,-1.0,24.5,0.0,4,0.8,4,0.8,0.7285380019479564,8.0,True,0.0,5,0.4971842975548506
7,1,Misty May-Treanor,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Athlete,California,United States,31,25-34,Withdrew,10,21.0,10,13,252.0,19.384615384615383,3.1698701744830062,0.8571428571428571,0.0833333333333333,0.509605922787699,0.6923076923076923,-0.1648351648351648,0.5934065934065934,-0.1412872841444269,-0.114116652578191,1,0.1,0.0,21.0,0.0,5,0.3846153846153846,5,0.3846153846153846,0.8907503555679859,2.0,False,0.9295685920156814,6,0.33884115991705505
7,2,Misty May-Treanor,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Athlete,California,United States,31,25-34,Withdrew,10,21.0,10,11,221.0,20.09090909090909,3.0807319083148235,0.875,0.0950226244343891,0.2950892632485465,0.7272727272727273,-0.1477272727272727,0.6363636363636364,-0.1292613636363636,-0.1074380165289256,2,0.2,0.0,21.0,0.0,4,0.3636363636363636,4,0.3636363636363636,0.8929464779188128,2.0,True,0.925879930110886,5,0.3369286190133655
7,1,Rocco DiSpirito,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,TV Personality,New York,United States,41,35-44,Eliminated Week 4,9,17.5,10,13,252.0,19.384615384615383,3.1698701744830062,0.7142857142857143,0.0694444444444444,-0.5945402432523146,0.2307692307692307,-0.4835164835164836,0.1648351648351648,-0.3453689167974882,-0.1115807269653423,1,0.1,0.0,17.5,0.0,11,0.8461538461538461,11,0.8461538461538461,0.6639785336653085,4.0,False,0.6637375108655018,10,0.2963577998075715
7,2,Rocco DiSpirito,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,TV Personality,New York,United States,41,35-44,Eliminated Week 4,9,16.0,10,11,221.0,20.09090909090909,3.0807319083148235,0.6666666666666666,0.0723981900452488,-1.3279016846184577,0.1818181818181817,-0.4848484848484848,0.1212121212121211,-0.3232323232323232,-0.0881542699724517,2,0.2,-1.5,16.75,0.0,10,0.9090909090909092,10,0.9090909090909092,0.4771965363535273,4.0,False,0.33457601471892706,10,0.41934289314611617
7,3,Rocco DiSpirito,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,TV Personality,New York,United States,41,35-44,Eliminated Week 4,9,20.0,10,9,199.0,22.11111111111111,3.3706247360261146,0.7142857142857143,0.100502512562814,-0.6263263568165882,0.2222222222222222,-0.4920634920634921,0.1587301587301587,-0.3514739229024943,-0.109347442680776,3,0.3,4.0,18.0,0.0,8,0.8888888888888888,8,0.8888888888888888,0.3934953062483816,4.0,False,0.3765375466375411,7,0.38718611684743437
7,4,Rocco DiSpirito,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,TV Personality,New York,United States,41,35-44,Eliminated Week 4,9,18.0,10,9,203.0,22.55555555555556,2.603416558635552,0.6923076923076923,0.0886699507389162,-1.749837359082912,0.1111111111111111,-0.5811965811965811,0.0769230769230769,-0.4023668639053254,-0.0645773979107312,4,0.4,-2.0,19.0,0.0,9,1.0,9,1.0,0.3356156425024167,4.0,True,0.0,9,0.4909965633578594
7,1,Susan Lucci,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Actor/Actress,New York,United States,61,55-64,Eliminated Week 7,6,18.5,10,13,252.0,19.384615384615383,3.1698701744830062,0.7551020408163265,0.0734126984126984,-0.2790699100980249,0.4615384615384615,-0.2935635792778649,0.3485086342229199,-0.2216704578220612,-0.1354908827436299,1,0.1,0.0,18.5,0.0,8,0.6153846153846154,8,0.6153846153846154,0.8137441064571914,7.0,False,0.8392987591736282,9,0.3028335895625541
7,2,Susan Lucci,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Actor/Actress,New York,United States,61,55-64,Eliminated Week 7,6,21.0,10,11,221.0,20.09090909090909,3.0807319083148235,0.875,0.0950226244343891,0.2950892632485465,0.7272727272727273,-0.1477272727272727,0.6363636363636364,-0.1292613636363636,-0.1074380165289256,2,0.2,2.5,19.75,0.0,4,0.3636363636363636,4,0.3636363636363636,0.8778108713711711,7.0,False,0.9043531840583015,6,0.3283126306921084
7,3,Susan Lucci,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Actor/Actress,New York,United States,61,55-64,Eliminated Week 7,6,21.0,10,9,199.0,22.11111111111111,3.3706247360261146,0.75,0.1055276381909547,-0.329645450956099,0.4444444444444444,-0.3055555555555556,0.3333333333333333,-0.2291666666666666,-0.1358024691358024,3,0.3,0.0,21.0,0.0,6,0.6666666666666666,6,0.6666666666666666,0.3228421222230432,7.0,False,0.2968148007501904,8,0.4111768490652941
7,4,Susan Lucci,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Actor/Actress,New York,United States,61,55-64,Eliminated Week 7,6,24.0,10,9,203.0,22.55555555555556,2.603416558635552,0.9230769230769232,0.1182266009852216,0.5548264797092152,0.7777777777777778,-0.1452991452991453,0.717948717948718,-0.1341222879684418,-0.1130104463437797,4,0.4,3.0,22.5,0.0,3,0.3333333333333333,3,0.3333333333333333,0.859358743935392,7.0,False,0.8557876049954061,4,0.31265850692709185
7,5,Susan Lucci,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Actor/Actress,New York,United States,61,55-64,Eliminated Week 7,6,22.0,10,8,195.0,24.375,3.2923070504261465,0.7586206896551724,0.1128205128205128,-0.7213786453157786,0.5,-0.2586206896551724,0.3793103448275862,-0.1961950059453031,-0.1293103448275862,5,0.5,-2.0,23.0,0.0,5,0.625,5,0.625,0.3694309706579834,7.0,False,0.13897811777886315,7,0.44112801194789397
7,6,Susan Lucci,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Actor/Actress,New York,United States,61,55-64,Eliminated Week 7,6,23.0,10,7,160.0,22.857142857142858,4.017817460121496,0.8518518518518519,0.14375,0.0355559067267387,0.5714285714285714,-0.2804232804232804,0.4867724867724867,-0.2388790907309426,-0.1602418745275888,6,0.6,1.0,22.5,0.0,4,0.5714285714285714,4,0.5714285714285714,0.5458285587512037,7.0,False,0.5432986337665578,5,0.3218196434101535
7,7,Susan Lucci,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Actor/Actress,New York,United States,61,55-64,Eliminated Week 7,6,24.0,10,6,147.0,24.5,3.146426544510455,0.8,0.1632653061224489,-0.158910431540932,0.5,-0.3,0.4,-0.24,-0.15,7,0.7,1.0,23.5,0.0,4,0.6666666666666666,4,0.6666666666666666,0.5393750763596101,7.0,True,0.4717965659775917,5,0.3658916863793855
7,1,Ted McGinley,Inna Brayer,1,12.0,0.0,Actor/Actress,California,United States,50,45-54,Eliminated Week 1,12,18.5,10,13,252.0,19.384615384615383,3.1698701744830062,0.7551020408163265,0.0734126984126984,-0.2790699100980249,0.4615384615384615,-0.2935635792778649,0.3485086342229199,-0.2216704578220612,-0.1354908827436299,1,0.1,0.0,18.5,0.0,8,0.6153846153846154,8,0.6153846153846154,0.4137605418744392,1.0,True,0.37042188318782776,11,0.4034744365907411
7,1,Toni Braxton,Alec Mazo,5,8.4,0.2,Singer/Rapper,Maryland,United States,40,35-44,Eliminated Week 5,8,22.5,10,13,252.0,19.384615384615383,3.1698701744830062,0.9183673469387756,0.0892857142857142,0.9828114225191332,0.9230769230769232,0.0047095761381475,0.8477237048665621,0.0043251209431967,0.0043473010505977,1,0.1,0.0,22.5,0.0,2,0.1538461538461538,2,0.1538461538461538,0.9218455142801923,5.0,False,0.9660195919223178,3,0.3526296561870617
7,2,Toni Braxton,Alec Mazo,5,8.4,0.2,Singer/Rapper,Maryland,United States,40,35-44,Eliminated Week 5,8,23.0,10,11,221.0,20.09090909090909,3.0807319083148235,0.9583333333333334,0.1040723981900452,0.9442856423953482,0.8181818181818181,-0.1401515151515152,0.7840909090909091,-0.1343118686868687,-0.1146694214876033,2,0.2,0.5,22.75,0.0,3,0.2727272727272727,3,0.2727272727272727,0.905155658049346,5.0,False,0.9432445411261741,4,0.3437583352611125
7,3,Toni Braxton,Alec Mazo,5,8.4,0.2,Singer/Rapper,Maryland,United States,40,35-44,Eliminated Week 5,8,22.0,10,9,199.0,22.11111111111111,3.3706247360261146,0.7857142857142857,0.1105527638190954,-0.0329645450956097,0.6666666666666667,-0.1190476190476189,0.5238095238095238,-0.0935374149659863,-0.0793650793650793,3,0.3,-1.0,22.5,0.0,4,0.4444444444444444,4,0.4444444444444444,0.8330869571953345,5.0,False,0.8725584120252428,5,0.3379785826293178
7,4,Toni Braxton,Alec Mazo,5,8.4,0.2,Singer/Rapper,Maryland,United States,40,35-44,Eliminated Week 5,8,22.0,10,9,203.0,22.55555555555556,2.603416558635552,0.8461538461538461,0.1083743842364532,-0.2133947998881605,0.5555555555555556,-0.2905982905982905,0.4700854700854701,-0.2458908612754766,-0.1614434947768281,4,0.4,0.0,22.0,0.0,5,0.5555555555555556,5,0.5555555555555556,0.8568586351594744,5.0,False,0.851702468416582,5,0.3108868422737237
7,5,Toni Braxton,Alec Mazo,5,8.4,0.2,Singer/Rapper,Maryland,United States,40,35-44,Eliminated Week 5,8,22.0,10,8,195.0,24.375,3.2923070504261465,0.7586206896551724,0.1128205128205128,-0.7213786453157786,0.5,-0.2586206896551724,0.3793103448275862,-0.1961950059453031,-0.1293103448275862,5,0.5,0.0,22.0,0.0,5,0.625,5,0.625,0.6794038109472854,5.0,True,0.6062953872178046,5,0.2855022619506375
7,1,Warren Sapp,Kym Johnson,14,6.285714285714286,0.2857142857142857,Athlete,Florida,United States,35,35-44,2nd Place,2,21.5,10,13,252.0,19.384615384615383,3.1698701744830062,0.8775510204081632,0.0853174603174603,0.6673410893648437,0.8461538461538461,-0.031397174254317,0.7425431711145997,-0.0275526223048088,-0.0265668397536529,1,0.1,0.0,21.5,0.0,3,0.2307692307692307,3,0.2307692307692307,0.9148960970942552,11.0,False,0.9578732046489725,4,0.3495924673394013
7,2,Warren Sapp,Kym Johnson,14,6.285714285714286,0.2857142857142857,Athlete,Florida,United States,35,35-44,2nd Place,2,24.0,10,11,221.0,20.09090909090909,3.0807319083148235,1.0,0.1085972850678733,1.268883831968749,1.0,0.0,1.0,0.0,0.0,2,0.2,2.5,22.75,0.0,1,0.0909090909090909,1,0.0909090909090909,0.9384361220546404,11.0,False,0.9905779661130821,2,0.3617626570158376
7,3,Warren Sapp,Kym Johnson,14,6.285714285714286,0.2857142857142857,Athlete,Florida,United States,35,35-44,2nd Place,2,25.0,10,9,199.0,22.11111111111111,3.3706247360261146,0.8928571428571429,0.1256281407035175,0.8570781724858578,0.8888888888888888,-0.003968253968254,0.7936507936507936,-0.0035430839002268,-0.0035273368606702,3,0.3,1.0,24.5,0.0,2,0.2222222222222222,2,0.2222222222222222,0.9168765333318109,11.0,False,0.9671038338414981,2,0.3711430563272013
7,4,Warren Sapp,Kym Johnson,14,6.285714285714286,0.2857142857142857,Athlete,Florida,United States,35,35-44,2nd Place,2,22.0,10,9,203.0,22.55555555555556,2.603416558635552,0.8461538461538461,0.1083743842364532,-0.2133947998881605,0.5555555555555556,-0.2905982905982905,0.4700854700854701,-0.2458908612754766,-0.1614434947768281,4,0.4,-3.0,23.5,0.0,5,0.5555555555555556,5,0.5555555555555556,0.8538602908544269,11.0,False,0.8468032231859572,6,0.30875655422778986
7,5,Warren Sapp,Kym Johnson,14,6.285714285714286,0.2857142857142857,Athlete,Florida,United States,35,35-44,2nd Place,2,25.0,10,8,195.0,24.375,3.2923070504261465,0.8620689655172413,0.1282051282051282,0.1898364856094154,0.625,-0.2370689655172413,0.5387931034482758,-0.2043697978596907,-0.1481681034482758,5,0.5,3.0,23.5,0.0,4,0.5,4,0.5,0.8784178610211529,11.0,False,0.9063303914901267,3,0.3823685144265708
7,6,Warren Sapp,Kym Johnson,14,6.285714285714286,0.2857142857142857,Athlete,Florida,United States,35,35-44,2nd Place,2,25.0,10,7,160.0,22.857142857142858,4.017817460121496,0.925925925925926,0.15625,0.5333386009010832,0.7142857142857143,-0.2116402116402116,0.6613756613756614,-0.1959631589261218,-0.1511715797430083,6,0.6,0.0,25.0,0.0,3,0.4285714285714285,3,0.4285714285714285,0.8822433754677229,11.0,False,0.9298010502744255,3,0.37954357000684363
7,7,Warren Sapp,Kym Johnson,14,6.285714285714286,0.2857142857142857,Athlete,Florida,United States,35,35-44,2nd Place,2,21.0,10,6,147.0,24.5,3.146426544510455,0.7,0.1428571428571428,-1.1123730207865243,0.1666666666666666,-0.5333333333333333,0.1166666666666666,-0.3733333333333333,-0.0888888888888888,7,0.7,-4.0,23.0,0.0,6,1.0,6,1.0,0.1785039337363843,11.0,False,0.0,6,0.48966763633585575
7,8,Warren Sapp,Kym Johnson,14,6.285714285714286,0.2857142857142857,Athlete,Florida,United States,35,35-44,2nd Place,2,27.0,10,5,127.5,25.5,1.6583123951777,0.9818181818181818,0.2117647058823529,0.9045340337332908,0.8,-0.1818181818181817,0.7854545454545455,-0.1785123966942148,-0.1454545454545454,8,0.8,6.0,24.0,0.0,2,0.4,2,0.4,0.8946916027883817,11.0,False,0.829598404463504,2,0.36434355987099226
7,9,Warren Sapp,Kym Johnson,14,6.285714285714286,0.2857142857142857,Athlete,Florida,United States,35,35-44,2nd Place,2,24.5,10,4,100.5,25.125,2.3584952830141512,0.8596491228070176,0.2437810945273631,-0.2649994700015899,0.75,-0.1096491228070175,0.6447368421052632,-0.0942597722376115,-0.0822368421052631,9,0.9,-2.5,25.75,0.0,2,0.5,2,0.5,0.8399030266020373,11.0,False,0.3872876281811933,3,0.3701958232039709
7,10,Warren Sapp,Kym Johnson,14,6.285714285714286,0.2857142857142857,Athlete,Florida,United States,35,35-44,2nd Place,2,27.5,10,3,85.0,28.33333333333333,1.443375672974065,0.9166666666666666,0.3235294117647059,-0.5773502691896247,0.6666666666666667,-0.2499999999999999,0.6111111111111112,-0.2291666666666665,-0.1666666666666666,10,1.0,3.0,26.0,0.0,2,0.6666666666666666,2,0.6666666666666666,0.8670666004314409,11.0,False,0.0,3,0.6533606780829038
8,1,Belinda Carlisle,Jonathan Roberts,7,8.714285714285714,0.1428571428571428,Singer/Rapper,California,United States,50,45-54,Eliminated Week 2,13,17.0,11,13,243.0,18.692307692307693,3.425021055522029,0.7083333333333334,0.0699588477366255,-0.49410139817367,0.3846153846153846,-0.3237179487179488,0.2724358974358974,-0.2293002136752137,-0.1245069033530572,1,0.0909090909090909,0.0,17.0,0.0,9,0.6923076923076923,9,0.6923076923076923,0.7993212931033414,2.0,False,0.844008926013232,9,0.3156042862092959
8,2,Belinda Carlisle,Jonathan Roberts,7,8.714285714285714,0.1428571428571428,Singer/Rapper,California,United States,50,45-54,Eliminated Week 2,13,18.0,11,13,265.0,20.384615384615383,3.775766181374352,0.6666666666666666,0.0679245283018867,-0.6315580123521843,0.3846153846153846,-0.282051282051282,0.2564102564102564,-0.188034188034188,-0.1084812623274161,2,0.1818181818181818,1.0,17.5,0.0,9,0.6923076923076923,9,0.6923076923076923,0.4045986532756148,2.0,True,0.3858396969460647,9,0.36837810503373664
8,1,Chuck Wicks,Julianne Hough,5,4.2,0.4,Singer/Rapper,Delaware,United States,29,25-34,Eliminated Week 8,6,20.0,11,13,243.0,18.692307692307693,3.425021055522029,0.8333333333333334,0.0823045267489712,0.3818056258614717,0.6923076923076923,-0.141025641025641,0.576923076923077,-0.1175213675213675,-0.0976331360946746,1,0.0909090909090909,0.0,20.0,0.0,5,0.3846153846153846,5,0.3846153846153846,0.9160332872151512,8.0,False,0.99261472318051,3,0.36496179762075226
8,2,Chuck Wicks,Julianne Hough,5,4.2,0.4,Singer/Rapper,Delaware,United States,29,25-34,Eliminated Week 8,6,20.0,11,13,265.0,20.384615384615383,3.775766181374352,0.7407407407407407,0.0754716981132075,-0.1018641955406745,0.6153846153846154,-0.1253561253561252,0.4558404558404558,-0.0928563891526853,-0.0771422309883848,2,0.1818181818181818,0.0,20.0,0.0,6,0.4615384615384615,6,0.4615384615384615,0.815243573460752,8.0,False,0.8749421038028753,8,0.34437875988391575
8,3,Chuck Wicks,Julianne Hough,5,4.2,0.4,Singer/Rapper,Delaware,United States,29,25-34,Eliminated Week 8,6,23.0,11,12,254.0,21.166666666666668,5.556868531717111,0.8518518518518519,0.0905511811023622,0.3299220276436555,0.5833333333333333,-0.2685185185185186,0.4969135802469135,-0.2287379972565158,-0.1566358024691358,3,0.2727272727272727,3.0,21.5,0.0,6,0.5,6,0.5,0.888106810105972,8.0,False,0.9422770313755698,5,0.3824254628895611
8,4,Chuck Wicks,Julianne Hough,5,4.2,0.4,Singer/Rapper,Delaware,United States,29,25-34,Eliminated Week 8,6,22.0,11,11,242.0,22.0,5.916079783099615,0.7333333333333333,0.0909090909090909,0.0,0.5454545454545454,-0.1878787878787878,0.3999999999999999,-0.1377777777777777,-0.1024793388429751,4,0.3636363636363636,-1.0,22.5,0.0,6,0.5454545454545454,6,0.5454545454545454,0.6163901422576825,8.0,False,0.6532951025373892,7,0.28999973154485403
8,5,Chuck Wicks,Julianne Hough,5,4.2,0.4,Singer/Rapper,Delaware,United States,29,25-34,Eliminated Week 8,6,23.0,11,9,210.0,23.33333333333333,3.4641016151377544,0.7931034482758621,0.1095238095238095,-0.0962250448649373,0.5555555555555556,-0.2375478927203065,0.4406130268199234,-0.1884000528471396,-0.1319710515112814,5,0.4545454545454545,1.0,22.5,0.0,5,0.5555555555555556,5,0.5555555555555556,0.8829080848435209,8.0,False,0.919783558062305,4,0.3663462308095148
8,6,Chuck Wicks,Julianne Hough,5,4.2,0.4,Singer/Rapper,Delaware,United States,29,25-34,Eliminated Week 8,6,23.0,11,8,186.0,23.25,4.367084676466507,0.8214285714285714,0.1236559139784946,-0.0572464283431939,0.5,-0.3214285714285714,0.4107142857142857,-0.2640306122448979,-0.1607142857142857,6,0.5454545454545454,0.0,23.0,0.0,5,0.625,5,0.625,0.8573561885712421,8.0,False,0.8352862690633116,3,0.35212121559113996
8,7,Chuck Wicks,Julianne Hough,5,4.2,0.4,Singer/Rapper,Delaware,United States,29,25-34,Eliminated Week 8,6,27.0,11,7,182.0,26.0,2.70801280154532,0.9310344827586208,0.1483516483516483,0.3692744729379982,0.7142857142857143,-0.2167487684729063,0.6650246305418719,-0.2018005775437404,-0.1548205489092188,7,0.6363636363636364,4.0,25.0,0.0,3,0.4285714285714285,3,0.4285714285714285,0.8851808716843216,8.0,False,0.9418057532986879,2,0.394886207324483
8,8,Chuck Wicks,Julianne Hough,5,4.2,0.4,Singer/Rapper,Delaware,United States,29,25-34,Eliminated Week 8,6,25.5,11,6,156.0,26.0,1.7606816861659011,0.9107142857142856,0.1634615384615384,-0.2839809171235323,0.3333333333333333,-0.5773809523809523,0.3035714285714286,-0.525829081632653,-0.1924603174603174,8,0.7272727272727273,-1.5,26.25,0.0,5,0.8333333333333334,5,0.8333333333333334,0.8390615476760847,8.0,True,0.8461627380181778,3,0.3238280189737681
8,1,David Alan Grier,Kym Johnson,14,6.285714285714286,0.2857142857142857,Actor/Actress,Michigan,United States,52,45-54,Eliminated Week 5,9,19.0,11,13,243.0,18.692307692307693,3.425021055522029,0.7916666666666666,0.0781893004115226,0.0898366178497578,0.6153846153846154,-0.1762820512820512,0.4871794871794871,-0.1395566239316238,-0.1084812623274161,1,0.0909090909090909,0.0,19.0,0.0,6,0.4615384615384615,6,0.4615384615384615,0.8799125085068313,5.0,False,0.9466232451400403,6,0.3502278594794079
8,2,David Alan Grier,Kym Johnson,14,6.285714285714286,0.2857142857142857,Actor/Actress,Michigan,United States,52,45-54,Eliminated Week 5,9,17.0,11,13,265.0,20.384615384615383,3.775766181374352,0.6296296296296297,0.0641509433962264,-0.8964049207579392,0.2307692307692307,-0.3988603988603989,0.1452991452991452,-0.2511343252083993,-0.0920447074293228,2,0.1818181818181818,-2.0,18.0,0.0,11,0.8461538461538461,11,0.8461538461538461,0.3036974445874407,5.0,False,0.2656603848486506,11,0.40415193276914924
8,3,David Alan Grier,Kym Johnson,14,6.285714285714286,0.2857142857142857,Actor/Actress,Michigan,United States,52,45-54,Eliminated Week 5,9,24.0,11,12,254.0,21.166666666666668,5.556868531717111,0.8888888888888888,0.0944881889763779,0.5098794972674677,0.6666666666666667,-0.2222222222222221,0.5925925925925927,-0.1975308641975307,-0.148148148148148,3,0.2727272727272727,7.0,20.5,0.0,5,0.4166666666666667,5,0.4166666666666667,0.8785973761641486,5.0,False,0.9314106254042664,6,0.3791875260865775
8,4,David Alan Grier,Kym Johnson,14,6.285714285714286,0.2857142857142857,Actor/Actress,Michigan,United States,52,45-54,Eliminated Week 5,9,22.0,11,11,242.0,22.0,5.916079783099615,0.7333333333333333,0.0909090909090909,0.0,0.5454545454545454,-0.1878787878787878,0.3999999999999999,-0.1377777777777777,-0.1024793388429751,4,0.3636363636363636,-2.0,23.0,0.0,6,0.5454545454545454,6,0.5454545454545454,0.8178501487955734,5.0,False,0.8988395962912049,5,0.3751280929449554
8,5,David Alan Grier,Kym Johnson,14,6.285714285714286,0.2857142857142857,Actor/Actress,Michigan,United States,52,45-54,Eliminated Week 5,9,22.0,11,9,210.0,23.33333333333333,3.4641016151377544,0.7586206896551724,0.1047619047619047,-0.3849001794597502,0.4444444444444444,-0.3141762452107279,0.3371647509578543,-0.238340599815035,-0.1396338867603235,5,0.4545454545454545,0.0,22.0,0.0,6,0.6666666666666666,6,0.6666666666666666,0.5722522236403607,5.0,True,0.3632333937932965,7,0.38691167515610025
8,1,Denise Richards,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Illinois,United States,38,35-44,Eliminated Week 3,12,18.0,11,13,243.0,18.692307692307693,3.425021055522029,0.75,0.074074074074074,-0.202132390161956,0.5384615384615384,-0.2115384615384615,0.4038461538461538,-0.1586538461538461,-0.113905325443787,1,0.0909090909090909,0.0,18.0,0.0,7,0.5384615384615384,7,0.5384615384615384,0.8349741856252119,3.0,False,0.8894046589441265,8,0.33117846708782084
8,2,Denise Richards,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Illinois,United States,38,35-44,Eliminated Week 3,12,21.0,11,13,265.0,20.384615384615383,3.775766181374352,0.7777777777777778,0.0792452830188679,0.1629827128650803,0.6923076923076923,-0.0854700854700855,0.5384615384615384,-0.0664767331433998,-0.0591715976331361,2,0.1818181818181818,3.0,19.5,0.0,5,0.3846153846153846,5,0.3846153846153846,0.8240842770095442,3.0,False,0.8854719050288892,7,0.34793182529151245
8,3,Denise Richards,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Illinois,United States,38,35-44,Eliminated Week 3,12,16.0,11,12,254.0,21.166666666666668,5.556868531717111,0.5925925925925926,0.0629921259842519,-0.92978025972303,0.25,-0.3425925925925925,0.1481481481481481,-0.2030178326474622,-0.0856481481481481,3,0.2727272727272727,-5.0,18.5,0.0,10,0.8333333333333334,10,0.8333333333333334,0.1150331737170897,3.0,True,0.05888775393739635,11,0.44663714938917887
8,1,Gilles Marini,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,France,33,25-34,2nd Place,2,24.0,11,13,243.0,18.692307692307693,3.425021055522029,1.0,0.0987654320987654,1.5496816579083272,1.0,0.0,1.0,0.0,0.0,1,0.0909090909090909,0.0,24.0,0.0,1,0.0769230769230769,1,0.0769230769230769,0.914327375644432,12.0,False,0.9904426383764345,4,0.3642788324305218
8,2,Gilles Marini,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,France,33,25-34,2nd Place,2,27.0,11,13,265.0,20.384615384615383,3.775766181374352,1.0,0.1018867924528302,1.7520641632996097,1.0,0.0,1.0,0.0,0.0,2,0.1818181818181818,3.0,25.5,0.0,1,0.0769230769230769,1,0.0769230769230769,0.9005264166762679,12.0,False,0.97651901813922,4,0.37733304474032414
8,3,Gilles Marini,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,France,33,25-34,2nd Place,2,27.0,11,12,254.0,21.166666666666668,5.556868531717111,1.0,0.1062992125984252,1.0497519061389045,1.0,0.0,1.0,0.0,0.0,3,0.2727272727272727,0.0,27.0,0.0,1,0.0833333333333333,1,0.0833333333333333,0.9224237918838007,12.0,False,0.98149095914341,2,0.3938355372011717
8,4,Gilles Marini,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,France,33,25-34,2nd Place,2,30.0,11,11,242.0,22.0,5.916079783099615,1.0,0.1239669421487603,1.3522468075656269,1.0,0.0,1.0,0.0,0.0,4,0.3636363636363636,3.0,28.5,0.0,1,0.0909090909090909,1,0.0909090909090909,0.9008484489447204,12.0,False,1.0,1,0.405727530116865
8,5,Gilles Marini,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,France,33,25-34,2nd Place,2,29.0,11,9,210.0,23.33333333333333,3.4641016151377544,1.0,0.1380952380952381,1.63582576270394,1.0,0.0,1.0,0.0,0.0,5,0.4545454545454545,-1.0,29.5,0.0,1,0.1111111111111111,1,0.1111111111111111,0.9195949606422792,12.0,False,0.9855092993157842,2,0.3887164098758695
8,6,Gilles Marini,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,France,33,25-34,2nd Place,2,26.0,11,8,186.0,23.25,4.367084676466507,0.9285714285714286,0.1397849462365591,0.6297107117751328,0.75,-0.1785714285714286,0.6964285714285714,-0.1658163265306123,-0.1339285714285714,6,0.5454545454545454,-3.0,27.5,0.0,3,0.375,3,0.375,0.827255731992852,12.0,False,0.7657754133147755,5,0.32367925611570453
