season,week,celebrity_name,ballroom_partner,partner_total_seasons,partner_avg_placement,partner_final_rate,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,age_group,results,placement,week_total_judge,season_total_weeks,weekly_contestant_count,weekly_sum_judge,weekly_mean_judge,weekly_std_judge,judge_pct,judge_share,judge_zscore,rank_pct,popularity_deviation,cumulative_weeks,relative_cumulative_weeks,week_total_judge_change,week_total_judge_trend,survival_advantage,weekly_judge_rank,weekly_judge_rank_pct,weekly_judge_share_rank,weekly_judge_share_rank_pct,composite_attractiveness
5,10,Mel B,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Singer/Rapper,Unknown,England,32,25-34,2nd Place,2,28.3332,10,3,79.3331,26.444366666666667,2.987560630904976,1.0,0.3571422268889025,0.6322326361494379,1.0,0.0,10,1.0,-1.666800000000002,29.1666,0.0,1,0.3333333333333333,1,0.3333333333333333,0.8333507537066522
5,1,Sabrina Bryan,Mark Ballas,21,5.190476190476191,0.4761904761904761,Actor/Actress,California,United States,23,<25,Eliminated Week 6,7,26.0,10,12,257.0,21.416666666666668,2.937479851639476,1.0,0.1011673151750972,1.5602943900279918,1.0,0.0,1,0.1,0.0,26.0,0.0,1,0.0833333333333333,1,0.0833333333333333,0.7650550151790835
5,2,Sabrina Bryan,Mark Ballas,21,5.190476190476191,0.4761904761904761,Actor/Actress,California,United States,23,<25,Eliminated Week 6,7,26.0,10,11,238.0,21.63636363636364,3.384456448906598,0.9629629629629628,0.1092436974789916,1.2893167424406082,0.9090909090909092,-0.0538720538720538,2,0.2,0.0,26.0,0.0,2,0.1818181818181818,2,0.1818181818181818,0.7519439858069412
5,3,Sabrina Bryan,Mark Ballas,21,5.190476190476191,0.4761904761904761,Actor/Actress,California,United States,23,<25,Eliminated Week 6,7,27.0,10,10,239.0,23.9,3.2812599206199238,1.0,0.1129707112970711,0.944759048351867,1.0,0.0,3,0.3,1.0,26.5,0.0,1,0.1,1,0.1,0.7732592880594337
5,4,Sabrina Bryan,Mark Ballas,21,5.190476190476191,0.4761904761904761,Actor/Actress,California,United States,23,<25,Eliminated Week 6,7,30.0,10,9,234.0,26.0,2.345207879911715,1.0,0.1282051282051282,1.705605730844883,1.0,0.0,4,0.4,3.0,28.5,0.0,1,0.1111111111111111,1,0.1111111111111111,0.8425152032698957
5,5,Sabrina Bryan,Mark Ballas,21,5.190476190476191,0.4761904761904761,Actor/Actress,California,United States,23,<25,Eliminated Week 6,7,28.0,10,8,199.0,24.875,2.9970223317724645,0.9655172413793104,0.1407035175879397,1.0427016064814734,0.875,-0.0905172413793103,5,0.5,-2.0,29.0,0.0,2,0.25,2,0.25,0.7713820452463561
5,6,Sabrina Bryan,Mark Ballas,21,5.190476190476191,0.4761904761904761,Actor/Actress,California,United States,23,<25,Eliminated Week 6,7,25.0,10,7,180.0,25.714285714285715,2.811540841738193,0.8333333333333334,0.1388888888888889,-0.2540548953377888,0.5714285714285714,-0.261904761904762,6,0.6,-3.0,26.5,0.0,4,0.5714285714285714,4,0.5714285714285714,0.6371769679697104
5,1,Wayne Newton,Cheryl Burke,25,5.8,0.32,Singer/Rapper,Virginia,United States,65,65+,Eliminated Week 3,10,19.0,10,12,257.0,21.416666666666668,2.937479851639476,0.7307692307692307,0.0739299610894941,-0.8227006783783963,0.25,-0.4807692307692307,1,0.1,0.0,19.0,0.0,10,0.8333333333333334,10,0.8333333333333334,0.26918781881426224
5,2,Wayne Newton,Cheryl Burke,25,5.8,0.32,Singer/Rapper,Virginia,United States,65,65+,Eliminated Week 3,10,15.0,10,11,238.0,21.63636363636364,3.384456448906598,0.5555555555555556,0.0630252100840336,-1.9608358791284253,0.0909090909090909,-0.4646464646464646,2,0.2,-4.0,17.0,0.0,11,1.0,11,1.0,0.18844014044796195
5,3,Wayne Newton,Cheryl Burke,25,5.8,0.32,Singer/Rapper,Virginia,United States,65,65+,Eliminated Week 3,10,18.0,10,10,239.0,23.9,3.2812599206199238,0.6666666666666666,0.0753138075313807,-1.798089801701939,0.0999999999999999,-0.5666666666666667,3,0.3,3.0,16.5,0.0,10,1.0,10,1.0,0.2256516808819524
6,1,Adam Carolla,Julianne Hough,5,4.2,0.4,Radio Personality,California,United States,43,35-44,Eliminated Week 4,9,15.0,10,12,243.0,20.25,3.8641710859922056,0.5555555555555556,0.0617283950617283,-1.358635495988127,0.1666666666666666,-0.3888888888888889,1,0.1,0.0,15.0,0.0,11,0.9166666666666666,11,0.9166666666666666,0.23710954564746223
6,2,Adam Carolla,Julianne Hough,5,4.2,0.4,Radio Personality,California,United States,43,35-44,Eliminated Week 4,9,19.0,10,12,257.0,21.416666666666668,4.2094770423054895,0.7037037037037037,0.0739299610894941,-0.5741014008103684,0.3333333333333333,-0.3703703703703703,2,0.2,4.0,17.0,0.0,9,0.75,9,0.75,0.38946549436338607
6,3,Adam Carolla,Julianne Hough,5,4.2,0.4,Radio Personality,California,United States,43,35-44,Eliminated Week 4,9,21.0,10,10,228.0,22.8,2.616188916046477,0.7777777777777778,0.0921052631578947,-0.6880237084407949,0.5,-0.2777777777777778,3,0.3,2.0,20.0,0.0,6,0.6,6,0.6,0.47902159991927273
6,4,Adam Carolla,Julianne Hough,5,4.2,0.4,Radio Personality,California,United States,43,35-44,Eliminated Week 4,9,19.0,10,9,225.0,25.0,3.3541019662496847,0.6551724137931034,0.0844444444444444,-1.7888543819998317,0.1111111111111111,-0.5440613026819923,4,0.4,-2.0,20.0,0.0,9,1.0,9,1.0,0.33132103371440863
6,1,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,21.0,10,12,243.0,20.25,3.8641710859922056,0.7777777777777778,0.0864197530864197,0.194090785141161,0.5833333333333333,-0.1944444444444445,1,0.1,0.0,21.0,0.0,6,0.5,6,0.5,0.5005131527557186
6,2,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,20.0,10,12,257.0,21.416666666666668,4.2094770423054895,0.7407407407407407,0.0778210116731517,-0.3365422004750436,0.4166666666666666,-0.324074074074074,2,0.2,-1.0,20.5,0.0,8,0.6666666666666666,8,0.6666666666666666,0.4460669503721962
6,3,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,25.0,10,10,228.0,22.8,2.616188916046477,0.925925925925926,0.1096491228070175,0.840917865872082,0.8,-0.1259259259259258,3,0.3,5.0,22.5,0.0,3,0.3,3,0.3,0.6405744409754405
6,4,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,26.0,10,9,225.0,25.0,3.3541019662496847,0.896551724137931,0.1155555555555555,0.2981423969999719,0.6666666666666667,-0.2298850574712643,4,0.4,1.0,25.5,0.0,4,0.4444444444444444,4,0.4444444444444444,0.6238535465952224
6,5,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,23.0,10,8,196.0,24.5,2.8284271247461885,0.7931034482758621,0.1173469387755102,-0.5303300858899109,0.5,-0.2931034482758621,5,0.5,-3.0,24.5,0.0,5,0.625,5,0.625,0.5488936182458232
6,6,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,27.0,10,7,180.0,25.714285714285715,2.9840847683606286,0.9,0.15,0.4308571590681117,0.7142857142857143,-0.1857142857142857,6,0.6,4.0,25.0,0.0,3,0.4285714285714285,3,0.4285714285714285,0.6670144253645067
6,7,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,23.0,10,6,154.5,25.75,1.5732132722552274,0.8363636363636363,0.1488673139158576,-1.7480147469502525,0.1666666666666666,-0.6696969696969697,7,0.7,-4.0,25.0,0.0,6,1.0,6,1.0,0.4717158347682768
6,8,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,28.5,10,5,133.5,26.7,1.3509256086106296,1.0,0.2134831460674157,1.33241977835569,1.0,0.0,8,0.8,5.5,25.75,0.0,1,0.2,1,0.2,0.8219534868990108
6,9,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,28.0,10,4,110.0,27.5,1.080123449734643,0.9824561403508772,0.2545454545454545,0.4629100498862759,0.75,-0.2324561403508771,9,0.9,-0.5,28.25,0.0,2,0.5,2,0.5,0.7470438005099198
6,10,Cristian de la Fuente,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Chile,34,25-34,3rd Place,3,26.0,10,3,84.5,28.166666666666668,2.02072594216369,0.8666666666666667,0.3076923076923077,-1.07222192849502,0.3333333333333333,-0.5333333333333333,10,1.0,-2.0,27.0,0.0,3,1.0,3,1.0,0.6020384084027643
6,1,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,22.0,10,12,243.0,20.25,3.8641710859922056,0.8148148148148148,0.0905349794238683,0.452878498662709,0.75,-0.0648148148148147,1,0.1,0.0,22.0,0.0,4,0.3333333333333333,4,0.3333333333333333,0.5693370839179495
6,2,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,27.0,10,12,257.0,21.416666666666668,4.2094770423054895,1.0,0.1050583657587548,1.3263722018722297,1.0,0.0,2,0.2,5.0,24.5,0.0,1,0.0833333333333333,1,0.0833333333333333,0.7556039317745067
6,3,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,23.0,10,10,228.0,22.8,2.616188916046477,0.8518518518518519,0.1008771929824561,0.0764470787156435,0.6,-0.2518518518518519,3,0.3,-4.0,25.0,0.0,5,0.5,5,0.5,0.5596397338604542
6,4,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,29.0,10,9,225.0,25.0,3.3541019662496847,1.0,0.1288888888888889,1.192569587999888,1.0,0.0,4,0.4,6.0,26.0,0.0,1,0.1111111111111111,1,0.1111111111111111,0.7732937224180537
6,5,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,27.0,10,8,196.0,24.5,2.8284271247461885,0.9310344827586208,0.1377551020408163,0.8838834764831849,0.875,-0.0560344827586206,5,0.5,-2.0,28.0,0.0,2,0.25,2,0.25,0.7280922526219487
6,6,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,24.0,10,7,180.0,25.714285714285715,2.9840847683606286,0.8,0.1333333333333333,-0.5744762120908165,0.4285714285714286,-0.3714285714285714,6,0.6,-3.0,25.5,0.0,5,0.7142857142857143,5,0.7142857142857143,0.5253316546627708
6,7,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,27.5,10,6,154.5,25.75,1.5732132722552274,1.0,0.1779935275080906,1.1123730207865243,1.0,0.0,7,0.7,3.5,25.75,0.0,1,0.1666666666666666,1,0.1666666666666666,0.792468944484054
6,8,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,26.0,10,5,133.5,26.7,1.3509256086106296,0.912280701754386,0.1947565543071161,-0.5181632471383232,0.4,-0.5122807017543859,8,0.8,-1.5,26.75,0.0,4,0.8,4,0.8,0.578871974382639
6,9,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,27.5,10,4,110.0,27.5,1.080123449734643,0.9649122807017544,0.25,0.0,0.5,-0.4649122807017544,9,0.9,1.5,26.75,0.0,3,0.75,3,0.75,0.6692373231233432
6,10,Jason Taylor,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Athlete,Pennsylvania,United States,33,25-34,2nd Place,2,28.5,10,3,84.5,28.166666666666668,2.02072594216369,0.95,0.3372781065088757,0.1649572197684639,0.6666666666666667,-0.2833333333333332,10,1.0,1.0,28.0,0.0,2,0.6666666666666666,2,0.6666666666666666,0.7451744099088775
6,1,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,California,United States,36,35-44,1st Place,1,27.0,10,12,243.0,20.25,3.8641710859922056,1.0,0.1111111111111111,1.7468170662704492,1.0,0.0,1,0.1,0.0,27.0,0.0,1,0.0833333333333333,1,0.0833333333333333,0.7497590630127102
6,2,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,California,United States,36,35-44,1st Place,1,27.0,10,12,257.0,21.416666666666668,4.2094770423054895,1.0,0.1050583657587548,1.3263722018722297,1.0,0.0,2,0.2,0.0,27.0,0.0,1,0.0833333333333333,1,0.0833333333333333,0.7507158243523959
6,3,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,California,United States,36,35-44,1st Place,1,27.0,10,10,228.0,22.8,2.616188916046477,1.0,0.1184210526315789,1.6053886530285204,1.0,0.0,3,0.3,0.0,27.0,0.0,1,0.1,1,0.1,0.7724581264865015
6,4,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,California,United States,36,35-44,1st Place,1,29.0,10,9,225.0,25.0,3.3541019662496847,1.0,0.1288888888888889,1.192569587999888,1.0,0.0,4,0.4,2.0,28.0,0.0,1,0.1111111111111111,1,0.1111111111111111,0.7868546244324064
6,5,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,California,United States,36,35-44,1st Place,1,29.0,10,8,196.0,24.5,2.8284271247461885,1.0,0.1479591836734693,1.5909902576697328,1.0,0.0,5,0.5,0.0,29.0,0.0,1,0.125,1,0.125,0.8199335675037209
6,6,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,California,United States,36,35-44,1st Place,1,30.0,10,7,180.0,25.714285714285715,2.9840847683606286,1.0,0.1666666666666666,1.43619053022704,1.0,0.0,6,0.6,1.0,29.5,0.0,1,0.1428571428571428,1,0.1428571428571428,0.8304700619645965
6,7,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,California,United States,36,35-44,1st Place,1,27.0,10,6,154.5,25.75,1.5732132722552274,0.9818181818181818,0.174757281553398,0.7945521577046601,0.8333333333333334,-0.1484848484848484,7,0.7,-3.0,28.5,0.0,2,0.3333333333333333,2,0.3333333333333333,0.7448129942298661
6,8,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,California,United States,36,35-44,1st Place,1,27.5,10,5,133.5,26.7,1.3509256086106296,0.9649122807017544,0.2059925093632958,0.5921865681580847,0.8,-0.1649122807017543,8,0.8,0.5,27.25,0.0,2,0.4,2,0.4,0.7495490056907259
6,9,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,California,United States,36,35-44,1st Place,1,28.5,10,4,110.0,27.5,1.080123449734643,1.0,0.2590909090909091,0.9258200997725518,1.0,0.0,9,0.9,1.0,28.0,0.0,1,0.25,1,0.25,0.8332993467426097
6,10,Kristi Yamaguchi,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,California,United States,36,35-44,1st Place,1,30.0,10,3,84.5,28.166666666666668,2.02072594216369,1.0,0.3550295857988165,0.9072647087265544,1.0,0.0,10,1.0,1.5,29.25,0.0,1,0.3333333333333333,1,0.3333333333333333,0.8472389409136397
6,1,Mario,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Singer/Rapper,Maryland,United States,21,<25,Eliminated Week 8,5,24.0,10,12,243.0,20.25,3.8641710859922056,0.8888888888888888,0.0987654320987654,0.970453925705805,0.9166666666666666,0.0277777777777777,1,0.1,0.0,24.0,0.0,2,0.1666666666666666,2,0.1666666666666666,0.7033912828396179
6,2,Mario,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Singer/Rapper,Maryland,United States,21,<25,Eliminated Week 8,5,26.0,10,12,257.0,21.416666666666668,4.2094770423054895,0.9629629629629628,0.1011673151750972,1.0888130015369049,0.8333333333333334,-0.1296296296296295,2,0.2,2.0,25.0,0.0,3,0.25,3,0.25,0.7025702128173145
6,3,Mario,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Singer/Rapper,Maryland,United States,21,<25,Eliminated Week 8,5,21.0,10,10,228.0,22.8,2.616188916046477,0.7777777777777778,0.0921052631578947,-0.6880237084407949,0.5,-0.2777777777777778,3,0.3,-5.0,23.5,0.0,6,0.6,6,0.6,0.4993283446114882
6,4,Mario,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Singer/Rapper,Maryland,United States,21,<25,Eliminated Week 8,5,24.0,10,9,225.0,25.0,3.3541019662496847,0.8275862068965517,0.1066666666666666,-0.2981423969999719,0.5555555555555556,-0.2720306513409961,4,0.4,3.0,22.5,0.0,5,0.5555555555555556,5,0.5555555555555556,0.5631747820132006
6,5,Mario,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Singer/Rapper,Maryland,United States,21,<25,Eliminated Week 8,5,27.0,10,8,196.0,24.5,2.8284271247461885,0.9310344827586208,0.1377551020408163,0.8838834764831849,0.875,-0.0560344827586206,5,0.5,3.0,25.5,0.0,2,0.25,2,0.25,0.7615089878150177
6,6,Mario,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Singer/Rapper,Maryland,United States,21,<25,Eliminated Week 8,5,28.0,10,7,180.0,25.714285714285715,2.9840847683606286,0.9333333333333332,0.1555555555555555,0.7659682827877544,0.8571428571428572,-0.0761904761904761,6,0.6,1.0,27.5,0.0,2,0.2857142857142857,2,0.2857142857142857,0.767087283575411
6,7,Mario,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Singer/Rapper,Maryland,United States,21,<25,Eliminated Week 8,5,25.5,10,6,154.5,25.75,1.5732132722552274,0.9272727272727272,0.1650485436893204,-0.158910431540932,0.5,-0.4272727272727272,7,0.7,-2.5,26.75,0.0,4,0.6666666666666666,4,0.6666666666666666,0.6365054743450197
6,8,Mario,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Singer/Rapper,Maryland,United States,21,<25,Eliminated Week 8,5,26.5,10,5,133.5,26.7,1.3509256086106296,0.9298245614035088,0.198501872659176,-0.1480466420395205,0.6,-0.3298245614035088,8,0.8,1.0,26.0,0.0,3,0.6,3,0.6,0.6819584354186976
6,1,Marissa Jaret Winokur,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Actor/Actress,New York,United States,35,35-44,Eliminated Week 9,4,18.0,10,12,243.0,20.25,3.8641710859922056,0.6666666666666666,0.074074074074074,-0.582272355423483,0.4166666666666666,-0.25,1,0.1,0.0,18.0,0.0,8,0.6666666666666666,8,0.6666666666666666,0.3833102488899308
6,2,Marissa Jaret Winokur,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Actor/Actress,New York,United States,35,35-44,Eliminated Week 9,4,21.0,10,12,257.0,21.416666666666668,4.2094770423054895,0.7777777777777778,0.0817120622568093,-0.0989830001397189,0.5833333333333333,-0.1944444444444445,2,0.2,3.0,19.5,0.0,6,0.5,6,0.5,0.4767924483740764
6,3,Marissa Jaret Winokur,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Actor/Actress,New York,United States,35,35-44,Eliminated Week 9,4,19.0,10,10,228.0,22.8,2.616188916046477,0.7037037037037037,0.0833333333333333,-1.4524944955972332,0.0999999999999999,-0.6037037037037037,3,0.3,-2.0,20.0,0.0,10,1.0,10,1.0,0.2772141989573155
6,4,Marissa Jaret Winokur,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Actor/Actress,New York,United States,35,35-44,Eliminated Week 9,4,24.0,10,9,225.0,25.0,3.3541019662496847,0.8275862068965517,0.1066666666666666,-0.2981423969999719,0.5555555555555556,-0.2720306513409961,4,0.4,5.0,21.5,0.0,5,0.5555555555555556,5,0.5555555555555556,0.5193712702805727
6,5,Marissa Jaret Winokur,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Actor/Actress,New York,United States,35,35-44,Eliminated Week 9,4,24.0,10,8,196.0,24.5,2.8284271247461885,0.8275862068965517,0.1224489795918367,-0.1767766952966369,0.625,-0.2025862068965517,5,0.5,0.0,24.0,0.0,4,0.5,4,0.5,0.5687811667662648
6,6,Marissa Jaret Winokur,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Actor/Actress,New York,United States,35,35-44,Eliminated Week 9,4,26.0,10,7,180.0,25.714285714285715,2.9840847683606286,0.8666666666666667,0.1444444444444444,0.095746035348469,0.5714285714285714,-0.2952380952380953,6,0.6,2.0,25.0,0.0,4,0.5714285714285714,4,0.5714285714285714,0.5790339171919698
6,7,Marissa Jaret Winokur,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Actor/Actress,New York,United States,35,35-44,Eliminated Week 9,4,26.0,10,6,154.5,25.75,1.5732132722552274,0.9454545454545454,0.1682847896440129,0.158910431540932,0.6666666666666667,-0.2787878787878787,7,0.7,0.0,26.0,0.0,3,0.5,3,0.5,0.6534668327303516
6,8,Marissa Jaret Winokur,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Actor/Actress,New York,United States,35,35-44,Eliminated Week 9,4,25.0,10,5,133.5,26.7,1.3509256086106296,0.8771929824561403,0.1872659176029962,-1.2583964573359283,0.1999999999999999,-0.6771929824561403,8,0.8,-1.0,25.5,0.0,5,1.0,5,1.0,0.48586607719630404
6,9,Marissa Jaret Winokur,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Actor/Actress,New York,United States,35,35-44,Eliminated Week 9,4,26.0,10,4,110.0,27.5,1.080123449734643,0.912280701754386,0.2363636363636363,-1.3887301496588276,0.25,-0.6622807017543859,9,0.9,1.0,25.5,0.0,4,1.0,4,1.0,0.5251680712483634
6,1,Marlee Matlin,Fabian Sanchez,1,7.0,0.0,Actor/Actress,Illinois,United States,42,35-44,Eliminated Week 6,7,22.0,10,12,243.0,20.25,3.8641710859922056,0.8148148148148148,0.0905349794238683,0.452878498662709,0.75,-0.0648148148148147,1,0.1,0.0,22.0,0.0,4,0.3333333333333333,4,0.3333333333333333,0.5514271976045694
6,2,Marlee Matlin,Fabian Sanchez,1,7.0,0.0,Actor/Actress,Illinois,United States,42,35-44,Eliminated Week 6,7,24.0,10,12,257.0,21.416666666666668,4.2094770423054895,0.8888888888888888,0.0933852140077821,0.6136946008662553,0.75,-0.1388888888888888,2,0.2,2.0,23.0,0.0,4,0.3333333333333333,4,0.3333333333333333,0.5737756285176839
6,3,Marlee Matlin,Fabian Sanchez,1,7.0,0.0,Actor/Actress,Illinois,United States,42,35-44,Eliminated Week 6,7,21.0,10,10,228.0,22.8,2.616188916046477,0.7777777777777778,0.0921052631578947,-0.6880237084407949,0.5,-0.2777777777777778,3,0.3,-3.0,22.5,0.0,6,0.6,6,0.6,0.44156946502789085
6,4,Marlee Matlin,Fabian Sanchez,1,7.0,0.0,Actor/Actress,Illinois,United States,42,35-44,Eliminated Week 6,7,24.0,10,9,225.0,25.0,3.3541019662496847,0.8275862068965517,0.1066666666666666,-0.2981423969999719,0.5555555555555556,-0.2720306513409961,4,0.4,3.0,22.5,0.0,5,0.5555555555555556,5,0.5555555555555556,0.5206210545683558
6,5,Marlee Matlin,Fabian Sanchez,1,7.0,0.0,Actor/Actress,Illinois,United States,42,35-44,Eliminated Week 6,7,22.0,10,8,196.0,24.5,2.8284271247461885,0.7586206896551724,0.1122448979591836,-0.8838834764831849,0.25,-0.5086206896551724,5,0.5,-2.0,23.0,0.0,7,0.875,7,0.875,0.4080344021083598
6,6,Marlee Matlin,Fabian Sanchez,1,7.0,0.0,Actor/Actress,Illinois,United States,42,35-44,Eliminated Week 6,7,21.0,10,7,180.0,25.714285714285715,2.9840847683606286,0.7,0.1166666666666666,-1.5798095832497443,0.1428571428571429,-0.557142857142857,6,0.6,-1.0,21.5,0.0,7,1.0,7,1.0,0.35206271388927457
6,1,Monica Seles,Jonathan Roberts,7,8.714285714285714,0.1428571428571428,Athlete,Unknown,Yugoslavia,34,25-34,Eliminated Week 2,11,15.0,10,12,243.0,20.25,3.8641710859922056,0.5555555555555556,0.0617283950617283,-1.358635495988127,0.1666666666666666,-0.3888888888888889,1,0.1,0.0,15.0,0.0,11,0.9166666666666666,11,0.9166666666666666,0.21164707003281352
6,2,Monica Seles,Jonathan Roberts,7,8.714285714285714,0.1428571428571428,Athlete,Unknown,Yugoslavia,34,25-34,Eliminated Week 2,11,15.0,10,12,257.0,21.416666666666668,4.2094770423054895,0.5555555555555556,0.0583657587548638,-1.5243382021516674,0.0833333333333333,-0.4722222222222222,2,0.2,0.0,15.0,0.0,12,1.0,12,1.0,0.19135147504604935
6,1,Penn Jillette,Kym Johnson,14,6.285714285714286,0.2857142857142857,Magician,Massachusetts,United States,53,45-54,Eliminated Week 2,12,16.0,10,12,243.0,20.25,3.8641710859922056,0.5925925925925926,0.0658436213991769,-1.099847782466579,0.25,-0.3425925925925925,1,0.1,0.0,16.0,0.0,10,0.8333333333333334,10,0.8333333333333334,0.23749835417733892
6,2,Penn Jillette,Kym Johnson,14,6.285714285714286,0.2857142857142857,Magician,Massachusetts,United States,53,45-54,Eliminated Week 2,12,17.0,10,12,257.0,21.416666666666668,4.2094770423054895,0.6296296296296297,0.0661478599221789,-1.049219801481018,0.25,-0.3796296296296296,2,0.2,1.0,16.5,0.0,10,0.8333333333333334,10,0.8333333333333334,0.26817474513944406
6,1,Priscilla Presley,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,New York,United States,62,55-64,Eliminated Week 5,8,24.0,10,12,243.0,20.25,3.8641710859922056,0.8888888888888888,0.0987654320987654,0.970453925705805,0.9166666666666666,0.0277777777777777,1,0.1,0.0,24.0,0.0,2,0.1666666666666666,2,0.1666666666666666,0.6060314831792584
6,2,Priscilla Presley,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,New York,United States,62,55-64,Eliminated Week 5,8,21.0,10,12,257.0,21.416666666666668,4.2094770423054895,0.7777777777777778,0.0817120622568093,-0.0989830001397189,0.5833333333333333,-0.1944444444444445,2,0.2,-3.0,22.5,0.0,6,0.5,6,0.5,0.42743218771769365
6,3,Priscilla Presley,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,New York,United States,62,55-64,Eliminated Week 5,8,26.0,10,10,228.0,22.8,2.616188916046477,0.9629629629629628,0.1140350877192982,1.2231532594503012,0.9,-0.0629629629629628,3,0.3,5.0,23.5,0.0,2,0.2,2,0.2,0.6388857853585379
6,4,Priscilla Presley,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,New York,United States,62,55-64,Eliminated Week 5,8,22.0,10,9,225.0,25.0,3.3541019662496847,0.7586206896551724,0.0977777777777777,-0.8944271909999159,0.2222222222222222,-0.5363984674329502,4,0.4,-4.0,24.0,0.0,8,0.8888888888888888,8,0.8888888888888888,0.3429409042488087
6,5,Priscilla Presley,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,New York,United States,62,55-64,Eliminated Week 5,8,21.0,10,8,196.0,24.5,2.8284271247461885,0.7241379310344828,0.1071428571428571,-1.2374368670764588,0.125,-0.5991379310344828,5,0.5,-1.0,21.5,0.0,8,1.0,8,1.0,0.3274244014475295
