season,week,celebrity_name,ballroom_partner,categorical__celebrity_industry_Fitness Instructor,categorical__celebrity_industry_Model,categorical__celebrity_homestate_Arkansas,categorical__celebrity_homestate_California,categorical__celebrity_homestate_Indiana,categorical__celebrity_homestate_New Mexico,categorical__celebrity_homestate_Ohio,categorical__celebrity_homecountry/region_Canada,categorical__celebrity_homecountry/region_Italy,categorical__celebrity_homecountry/region_Taiwan China,categorical__age_group_45-54,numeric__partner_avg_placement,numeric__partner_final_rate,numeric__celebrity_age_during_season,numeric__weekly_contestant_count,numeric__judge_pct,numeric__judge_share,numeric__week_total_judge_change,numeric__week_total_judge_trend,numeric__weekly_judge_rank
7,9,Warren Sapp,Kym Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0919383687572131,0.07805184073162919,-0.09937702210193972,-1.8386105026579422,0.01160255522277599,2.1612056948954783,-0.7830198683066045,0.032046239202222514,-0.9050353345198388
7,10,Warren Sapp,Kym Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0919383687572131,0.07805184073162919,-0.09937702210193972,-2.172281147658035,0.47673434057608705,3.559783427491122,0.5166493376706954,0.0737057364408153,-0.9050353345198388
8,1,Belinda Carlisle,Jonathan Roberts,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3399353812765793,-0.6873872157018412,1.066547876946573,1.1644253023428932,-1.222785644368704,-0.8871836907733993,-0.19226113831692276,-1.426036164148525,1.2896358649833304
8,2,Belinda Carlisle,Jonathan Roberts,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3399353812765793,-0.6873872157018412,1.066547876946573,1.1644253023428932,-1.562689641357663,-0.9228603540683081,0.04404235367894996,-1.3427171696713396,1.2896358649833304
8,1,Chuck Wicks,Julianne Hough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.321665236433294,0.6904030858784056,-0.5657469817213447,1.1644253023428932,-0.20307365340182904,-0.6706726425333126,-0.19226113831692276,-0.9261221972854116,0.03553803669580512
8,2,Chuck Wicks,Julianne Hough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.321665236433294,0.6904030858784056,-0.5657469817213447,1.1644253023428932,-0.9584158689328482,-0.7905026566536129,-0.19226113831692276,-0.9261221972854116,0.3490624937676864
8,3,Chuck Wicks,Julianne Hough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.321665236433294,0.6904030858784056,-0.5657469817213447,0.8307546573428003,-0.05200521029562557,-0.5260478084726776,0.5166493376706954,-0.6761652138538549,0.3490624937676864
8,4,Chuck Wicks,Julianne Hough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.321665236433294,0.6904030858784056,-0.5657469817213447,0.4970840123427075,-1.0188432461753298,-0.5197710028508283,-0.42856463031279546,-0.5095272248994838,0.3490624937676864
8,5,Chuck Wicks,Julianne Hough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.321665236433294,0.6904030858784056,-0.5657469817213447,-0.17025727765747814,-0.5312568229084096,-0.1933173314135035,0.04404235367894996,-0.5095272248994838,0.03553803669580512
8,6,Chuck Wicks,Julianne Hough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.321665236433294,0.6904030858784056,-0.5657469817213447,-0.503927922657571,-0.30018908111296055,0.054522965281600104,-0.19226113831692276,-0.42620823042229816,0.03553803669580512
8,7,Chuck Wicks,Julianne Hough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.321665236433294,0.6904030858784056,-0.5657469817213447,-0.8375985676576638,0.5939426153998668,0.48762181151300965,0.7529528296665682,-0.09293225251355586,-0.5915108774479575
8,8,Chuck Wicks,Julianne Hough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.321665236433294,0.6904030858784056,-0.5657469817213447,-1.1712692126577566,0.4281766267205208,0.7526099213782803,-0.5467163763107318,0.11536523367940808,0.03553803669580512
8,1,David Alan Grier,Kym Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0919383687572131,0.07805184073162919,1.2220045301530413,1.1644253023428932,-0.5429776503907879,-0.7428429919466755,-0.19226113831692276,-1.0927601862397827,0.3490624937676864
8,2,David Alan Grier,Kym Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0919383687572131,0.07805184073162919,1.2220045301530413,1.1644253023428932,-1.86482652757007,-0.9890392027756538,-0.6648681223086682,-1.2593981751941539,1.916684779127093
8,3,David Alan Grier,Kym Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0919383687572131,0.07805184073162919,1.2220045301530413,0.8307546573428003,0.25013167591678137,-0.4570029466323359,1.461863305654186,-0.8428032028082261,0.03553803669580512
8,4,David Alan Grier,Kym Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0919383687572131,0.07805184073162919,1.2220045301530413,0.4970840123427075,-1.0188432461753298,-0.5197710028508283,-0.6648681223086682,-0.42620823042229816,0.3490624937676864
8,5,David Alan Grier,Kym Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0919383687572131,0.07805184073162919,1.2220045301530413,-0.17025727765747814,-0.8125566824854791,-0.27682873573468036,-0.19226113831692276,-0.5928462193766693,0.3490624937676864
8,1,Denise Richards,Maksim Chmerkoskiy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26039410405530633,0.12307766758065668,0.13380795770776283,1.1644253023428932,-0.8828816473797461,-0.8150133413600382,-0.19226113831692276,-1.2593981751941539,0.6625869508395678
8,2,Denise Richards,Maksim Chmerkoskiy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26039410405530633,0.12307766758065668,0.13380795770776283,1.1644253023428932,-0.6562789827204404,-0.7243238079462652,0.5166493376706954,-1.0094411917625972,0.03553803669580512
8,3,Denise Richards,Maksim Chmerkoskiy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26039410405530633,0.12307766758065668,0.13380795770776283,0.8307546573428003,-2.1669634137824776,-1.0093618413550765,-1.3737785982962865,-1.1760791807169684,1.6031603220552115
8,1,Gilles Marini,Cheryl Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3783131187639717,0.2617572142756622,-0.25483367530840806,1.1644253023428932,1.156542334554004,-0.38199124487986463,-0.19226113831692276,-0.259570241467927,-1.2185597915917201
8,2,Gilles Marini,Cheryl Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3783131187639717,0.2617572142756622,-0.25483367530840806,1.1644253023428932,1.156542334554004,-0.3272507157021817,0.5166493376706954,-0.009613258036370276,-1.2185597915917201
8,3,Gilles Marini,Cheryl Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3783131187639717,0.2617572142756622,-0.25483367530840806,0.8307546573428003,1.156542334554004,-0.24986836111130725,-0.19226113831692276,0.24034372539518645,-1.2185597915917201
8,4,Gilles Marini,Cheryl Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3783131187639717,0.2617572142756622,-0.25483367530840806,0.4970840123427075,1.156542334554004,0.059977589130890505,0.5166493376706954,0.4903007088267432,-1.2185597915917201
8,5,Gilles Marini,Cheryl Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3783131187639717,0.2617572142756622,-0.25483367530840806,-0.17025727765747814,1.156542334554004,0.30775109451355437,-0.42856463031279546,0.6569386977811144,-1.2185597915917201
8,6,Gilles Marini,Cheryl Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3783131187639717,0.2617572142756622,-0.25483367530840806,-0.503927922657571,0.5738497682872186,0.3373841734662289,-0.9011716143045408,0.32366271987237205,-0.5915108774479575
8,7,Gilles Marini,Cheryl Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3783131187639717,0.2617572142756622,-0.25483367530840806,-0.8375985676576638,0.5939426153998668,0.48762181151300965,0.04404235367894996,0.15702473091800087,-0.5915108774479575
8,8,Gilles Marini,Cheryl Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3783131187639717,0.2617572142756622,-0.25483367530840806,-1.1712692126577566,1.0108691929873082,0.977448317627602,-0.0741093923189864,0.28200322263377925,-0.9050353345198388
8,9,Gilles Marini,Cheryl Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3783131187639717,0.2617572142756622,-0.25483367530840806,-1.5049398576578494,1.013424862137601,1.5641754808737216,-0.0741093923189864,0.3653222171109648,-0.9050353345198388
8,10,Gilles Marini,Cheryl Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3783131187639717,0.2617572142756622,-0.25483367530840806,-1.8386105026579422,1.156542334554004,2.690686097267116,0.2803458456748227,0.5736197033039288,-1.2185597915917201
8,11,Gilles Marini,Cheryl Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3783131187639717,0.2617572142756622,-0.25483367530840806,-2.172281147658035,0.8846191369628383,3.6983141099533077,-0.42856463031279546,0.6569386977811144,-0.9050353345198388
8,1,Holly Madison,Dmitry Chaplin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3292009694880202,0.33319819287611924,-0.4880186551181106,1.1644253023428932,-0.8828816473797461,-0.8150133413600382,-0.19226113831692276,-1.2593981751941539,0.6625869508395678
8,2,Holly Madison,Dmitry Chaplin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3292009694880202,0.33319819287611924,-0.4880186551181106,1.1644253023428932,-1.562689641357663,-0.9228603540683081,-0.19226113831692276,-1.2593981751941539,1.2896358649833304
8,3,Holly Madison,Dmitry Chaplin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3292009694880202,0.33319819287611924,-0.4880186551181106,0.8307546573428003,-1.86482652757007,-0.940316979514733,-0.42856463031279546,-1.3427171696713396,1.2896358649833304
8,4,Holly Madison,Dmitry Chaplin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3292009694880202,0.33319819287611924,-0.4880186551181106,0.4970840123427075,-2.6503824317223295,-0.9545824468371181,-0.42856463031279546,-1.5093551586257106,1.2896358649833304
8,1,Lawrence Taylor,Edyta Sliwinska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6507982823298348,-0.4786311094018037,1.066547876946573,1.1644253023428932,-1.562689641357663,-0.9593540401867621,-0.19226113831692276,-1.5926741531028963,1.916684779127093
8,2,Lawrence Taylor,Edyta Sliwinska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6507982823298348,-0.4786311094018037,1.066547876946573,1.1644253023428932,-0.9584158689328482,-0.7905026566536129,0.7529528296665682,-1.2593981751941539,0.3490624937676864
8,3,Lawrence Taylor,Edyta Sliwinska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6507982823298348,-0.4786311094018037,1.066547876946573,0.8307546573428003,-0.9584158689328482,-0.733182393993706,-0.19226113831692276,-0.9261221972854116,0.976111407911449
8,4,Lawrence Taylor,Edyta Sliwinska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6507982823298348,-0.4786311094018037,1.066547876946573,0.4970840123427075,-1.8346128389488296,-0.7371767248439742,-0.42856463031279546,-1.0094411917625972,0.976111407911449
8,5,Lawrence Taylor,Edyta Sliwinska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6507982823298348,-0.4786311094018037,1.066547876946573,-0.17025727765747814,-1.3751564016396163,-0.44385154437703217,0.04404235367894996,-1.0094411917625972,0.976111407911449
8,6,Lawrence Taylor,Edyta Sliwinska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6507982823298348,-0.4786311094018037,1.066547876946573,-0.503927922657571,-0.5915353642463533,-0.03976410411327617,0.2803458456748227,-0.7594842083310405,0.3490624937676864
8,7,Lawrence Taylor,Edyta Sliwinska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6507982823298348,-0.4786311094018037,1.066547876946573,-0.8375985676576638,-1.0938565420625477,-0.09053406455667234,-0.42856463031279546,-0.6761652138538549,0.6625869508395678
8,1,Lil' Kim,Derek Hough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.063861387834893,1.3838008193534315,-0.1771053487051739,1.1644253023428932,0.136830343587129,-0.5985022931199513,-0.19226113831692276,-0.7594842083310405,-0.2779864203760762
8,2,Lil' Kim,Derek Hough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.063861387834893,1.3838008193534315,-0.1771053487051739,1.1644253023428932,-0.05200521029562557,-0.5919661105315718,0.2803458456748227,-0.5928462193766693,-0.2779864203760762
8,3,Lil' Kim,Derek Hough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.063861387834893,1.3838008193534315,-0.1771053487051739,0.8307546573428003,0.5522685621291902,-0.3879580847919923,0.2803458456748227,-0.259570241467927,-0.2779864203760762
8,4,Lil' Kim,Derek Hough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.063861387834893,1.3838008193534315,-0.1771053487051739,0.4970840123427075,0.3407727417805042,-0.15742813286225366,0.2803458456748227,0.0737057364408153,-0.5915108774479575
8,5,Lil' Kim,Derek Hough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.063861387834893,1.3838008193534315,-0.1771053487051739,-0.17025727765747814,0.3126427558227972,0.05721688155002544,-0.42856463031279546,0.15702473091800087,-0.9050353345198388
8,6,Lil' Kim,Derek Hough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.063861387834893,1.3838008193534315,-0.1771053487051739,-0.503927922657571,1.156542334554004,0.5259583122559814,0.2803458456748227,0.24034372539518645,-1.2185597915917201
8,7,Lil' Kim,Derek Hough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.063861387834893,1.3838008193534315,-0.1771053487051739,-0.8375985676576638,0.3126427558227972,0.3912624988347293,-0.6648681223086682,0.24034372539518645,0.03553803669580512
8,8,Lil' Kim,Derek Hough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.063861387834893,1.3838008193534315,-0.1771053487051739,-1.1712692126577566,1.156542334554004,1.033657916689932,0.2803458456748227,0.24034372539518645,-1.2185597915917201
8,9,Lil' Kim,Derek Hough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.063861387834893,1.3838008193534315,-0.1771053487051739,-1.5049398576578494,0.44095497247198695,1.3014429728969878,-0.6648681223086682,0.24034372539518645,-0.2779864203760762
8,1,Melissa Rycroft,Tony Dovolani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722264351850238,-0.6873872157018412,-0.7989319615310473,1.1644253023428932,0.816638337565046,-0.4541615942932274,-0.19226113831692276,-0.42620823042229816,-0.9050353345198388
8,2,Melissa Rycroft,Tony Dovolani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722264351850238,-0.6873872157018412,-0.7989319615310473,1.1644253023428932,0.8544054483415953,-0.39342956440952914,0.5166493376706954,-0.17625124699074143,-0.9050353345198388
8,3,Melissa Rycroft,Tony Dovolani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722264351850238,-0.6873872157018412,-0.7989319615310473,0.8307546573428003,1.156542334554004,-0.24986836111130725,0.04404235367894996,0.15702473091800087,-1.2185597915917201
8,4,Melissa Rycroft,Tony Dovolani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722264351850238,-0.6873872157018412,-0.7989319615310473,0.4970840123427075,0.8846191369628383,-0.012490984866824865,0.2803458456748227,0.4069817143495576,-0.9050353345198388
8,5,Melissa Rycroft,Tony Dovolani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722264351850238,-0.6873872157018412,-0.7989319615310473,-0.17025727765747814,0.0313428962457277,-0.02629452277115144,-1.1374751063004138,0.24034372539518645,-0.2779864203760762
8,6,Melissa Rycroft,Tony Dovolani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722264351850238,-0.6873872157018412,-0.7989319615310473,-0.503927922657571,0.8651960514206122,0.4316712428611052,0.2803458456748227,0.0737057364408153,-0.9050353345198388
8,7,Melissa Rycroft,Tony Dovolani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722264351850238,-0.6873872157018412,-0.7989319615310473,-0.8375985676576638,1.156542334554004,0.6803404368695705,0.2803458456748227,0.4069817143495576,-1.2185597915917201
8,8,Melissa Rycroft,Tony Dovolani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722264351850238,-0.6873872157018412,-0.7989319615310473,-1.1712692126577566,-0.30018908111296055,0.47156192606663017,-1.610082090292159,0.0737057364408153,0.3490624937676864
8,9,Melissa Rycroft,Tony Dovolani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722264351850238,-0.6873872157018412,-0.7989319615310473,-1.5049398576578494,1.156542334554004,1.629858607867905,1.107408067660377,0.032046239202222514,-1.2185597915917201
8,10,Melissa Rycroft,Tony Dovolani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722264351850238,-0.6873872157018412,-0.7989319615310473,-1.8386105026579422,0.47673434057608705,2.2902889532614767,-0.42856463031279546,0.4069817143495576,-0.5915108774479575
8,11,Melissa Rycroft,Tony Dovolani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722264351850238,-0.6873872157018412,-0.7989319615310473,-2.172281147658035,0.7486575381672537,3.598100424767896,0.04404235367894996,0.4069817143495576,-0.5915108774479575
8,1,Shawn Johnson,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.498486900960155,1.1644253023428932,0.816638337565046,-0.4541615942932274,-0.19226113831692276,-0.42620823042229816,-0.9050353345198388
8,2,Shawn Johnson,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.498486900960155,1.1644253023428932,0.25013167591678137,-0.5257872618242244,0.04404235367894996,-0.34288923594511256,-0.5915108774479575
8,3,Shawn Johnson,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.498486900960155,0.8307546573428003,1.156542334554004,-0.24986836111130725,0.5166493376706954,-0.009613258036370276,-1.2185597915917201
8,4,Shawn Johnson,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.498486900960155,0.4970840123427075,-0.20307365340182904,-0.30236528085768416,-0.6648681223086682,0.0737057364408153,-0.2779864203760762
8,5,Shawn Johnson,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.498486900960155,-0.17025727765747814,0.3126427558227972,0.05721688155002544,0.04404235367894996,-0.009613258036370276,-0.9050353345198388
8,6,Shawn Johnson,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.498486900960155,-0.503927922657571,0.5738497682872186,0.3373841734662289,-0.19226113831692276,0.0737057364408153,-0.5915108774479575
8,7,Shawn Johnson,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.498486900960155,-0.8375985676576638,0.8752424749769354,0.58398112419129,0.2803458456748227,0.24034372539518645,-0.9050353345198388
8,8,Shawn Johnson,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.498486900960155,-1.1712692126577566,0.5738497682872186,0.8088195204406102,-0.6648681223086682,0.24034372539518645,-0.5915108774479575
8,9,Shawn Johnson,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.498486900960155,-1.5049398576578494,1.013424862137601,1.5641754808737216,0.2803458456748227,0.24034372539518645,-0.9050353345198388
8,10,Shawn Johnson,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.498486900960155,-1.8386105026579422,0.6126959393716699,2.3703683820626047,-0.19226113831692276,0.4069817143495576,-0.9050353345198388
8,11,Shawn Johnson,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.498486900960155,-2.172281147658035,1.156542334554004,3.89874148032413,0.2803458456748227,0.5736197033039288,-1.2185597915917201
8,1,Steve Wozniak,Karina Smirnoff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16542456017042953,-0.2621432954610242,1.6883744897724464,1.1644253023428932,-2.582401632324538,-1.1758650884268491,-0.19226113831692276,-2.0925881199660097,2.543733693270856
8,2,Steve Wozniak,Karina Smirnoff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16542456017042953,-0.2621432954610242,1.6883744897724464,1.1644253023428932,-1.86482652757007,-0.9890392027756538,0.7529528296665682,-1.7593121420572673,1.916684779127093
8,3,Steve Wozniak,Karina Smirnoff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16542456017042953,-0.2621432954610242,1.6883744897724464,0.8307546573428003,-3.9797847310569225,-1.4236310123971319,-1.846385582288032,-2.009269125488824,2.230209236198974
8,4,Steve Wozniak,Karina Smirnoff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16542456017042953,-0.2621432954610242,1.6883744897724464,0.4970840123427075,-3.7380752220869957,-1.2444567428279776,0.2803458456748227,-2.425864097874752,1.916684779127093
8,1,Steve-O,Lacey Schwimmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1621282584647517,0.33319819287611924,-0.1771053487051739,1.1644253023428932,-1.222785644368704,-0.8871836907733993,-0.19226113831692276,-1.426036164148525,1.2896358649833304
8,2,Steve-O,Lacey Schwimmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1621282584647517,0.33319819287611924,-0.1771053487051739,1.1644253023428932,-2.7712371862072924,-1.1875757488976966,-0.9011716143045408,-1.6759931475800818,2.543733693270856
8,3,Steve-O,Lacey Schwimmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1621282584647517,0.33319819287611924,-0.1771053487051739,0.8307546573428003,-2.4691002999948846,-1.078406703195418,0.04404235367894996,-1.842631136534453,1.916684779127093
8,4,Steve-O,Lacey Schwimmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1621282584647517,0.33319819287611924,-0.1771053487051739,0.4970840123427075,-2.922305629313496,-1.0270510208348336,-0.19226113831692276,-1.7593121420572673,1.6031603220552115
8,5,Steve-O,Lacey Schwimmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1621282584647517,0.33319819287611924,-0.1771053487051739,-0.17025727765747814,-1.9377561207937546,-0.6108743530193842,0.5166493376706954,-1.5093551586257106,1.2896358649833304
8,6,Steve-O,Lacey Schwimmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1621282584647517,0.33319819287611924,-0.1771053487051739,-0.503927922657571,-2.3396130630467105,-0.6054865204825355,-0.6648681223086682,-1.426036164148525,0.976111407911449
8,1,Ty Murray,Chelsie Hightower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49765670478611335,-1.4528262721353111,0.211536284310997,1.1644253023428932,-2.242497635335579,-1.103694739013486,-0.19226113831692276,-1.9259501310116385,2.230209236198974
8,2,Ty Murray,Chelsie Hightower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49765670478611335,-1.4528262721353111,0.211536284310997,1.1644253023428932,-0.9584158689328482,-0.7905026566536129,1.2255598136583135,-1.426036164148525,0.3490624937676864
8,3,Ty Murray,Chelsie Hightower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49765670478611335,-1.4528262721353111,0.211536284310997,0.8307546573428003,-0.05200521029562557,-0.5260478084726776,0.5166493376706954,-0.6761652138538549,0.3490624937676864
8,4,Ty Murray,Chelsie Hightower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49765670478611335,-1.4528262721353111,0.211536284310997,0.4970840123427075,-0.20307365340182904,-0.30236528085768416,0.2803458456748227,-0.259570241467927,-0.2779864203760762
8,5,Ty Murray,Chelsie Hightower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49765670478611335,-1.4528262721353111,0.211536284310997,-0.17025727765747814,-1.0938565420625477,-0.3603401400558553,-1.1374751063004138,-0.42620823042229816,0.6625869508395678
8,6,Ty Murray,Chelsie Hightower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49765670478611335,-1.4528262721353111,0.211536284310997,-0.503927922657571,-1.7569204967799241,-0.4169123816927813,-0.9011716143045408,-1.0094411917625972,0.6625869508395678
8,7,Ty Murray,Chelsie Hightower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49765670478611335,-1.4528262721353111,0.211536284310997,-0.8375985676576638,-0.24995696333134093,0.19854387347816854,1.2255598136583135,-0.7594842083310405,0.3490624937676864
8,8,Ty Murray,Chelsie Hightower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49765670478611335,-1.4528262721353111,0.211536284310997,-1.1712692126577566,0.5738497682872186,0.8088195204406102,0.2803458456748227,-0.09293225251355586,-0.5915108774479575
